Total_Registered,Democratic,Republican,American_Independent,Green,Libertarian,Natural_Law,Peace_and_Freedom,Other,Decline_to_State,county,district,district_type,date
12018.0,4137.0,4945.0,323.0,264.0,95.0,11.0,25.0,60.0,2158.0,Nevada,County Supervisorial 3,County Supervisorial,2006-01-03
13592.0,4077.0,6230.0,335.0,441.0,101.0,8.0,31.0,59.0,2310.0,Nevada,County Supervisorial 4,County Supervisorial,2006-01-03
10396.0,3612.0,3234.0,331.0,280.0,112.0,11.0,19.0,15.0,2782.0,Nevada,County Supervisorial 5,County Supervisorial,2006-01-03
64136.0,20526.0,27849.0,1581.0,1646.0,504.0,51.0,124.0,250.0,11605.0,Nevada,US Congressional 4,US Congressional,2006-01-03
11583.0,3916.0,3865.0,362.0,317.0,129.0,10.0,20.0,18.0,2946.0,Nevada,State Senate 1,State Senate,2006-01-03
52553.0,16610.0,23984.0,1219.0,1329.0,375.0,41.0,104.0,232.0,8659.0,Nevada,State Senate 4,State Senate,2006-01-03
64136.0,20526.0,27849.0,1581.0,1646.0,504.0,51.0,124.0,250.0,11605.0,Nevada,State Assembly 3,State Assembly,2006-01-03
64136.0,20526.0,27849.0,1581.0,1646.0,504.0,51.0,124.0,250.0,11605.0,Nevada,State Board of Equalization 2,State Board of Equalization,2006-01-03
6993.0,2460.0,2727.0,201.0,165.0,62.0,5.0,15.0,31.0,1327.0,Nevada,Grass Valley,City,2006-01-03
2076.0,829.0,639.0,52.0,109.0,19.0,1.0,7.0,7.0,413.0,Nevada,Nevada City,City,2006-01-03
8590.0,3003.0,2600.0,276.0,231.0,90.0,9.0,13.0,10.0,2358.0,Nevada,Truckee,City,2006-01-03
46477.0,14234.0,21883.0,1052.0,1141.0,333.0,36.0,89.0,202.0,7507.0,Nevada,Unincorporated Area,City,2006-01-03
202886.0,78390.0,80718.0,3575.0,829.0,1217.0,407.0,810.0,697.0,36243.0,Orange,County Supervisorial 1,County Supervisorial,2006-01-03
364848.0,103626.0,180375.0,7592.0,2588.0,2969.0,641.0,890.0,1417.0,64750.0,Orange,County Supervisorial 2,County Supervisorial,2006-01-03
323158.0,87306.0,164951.0,5799.0,1715.0,2079.0,385.0,591.0,1038.0,59294.0,Orange,County Supervisorial 3,County Supervisorial,2006-01-03
249162.0,86205.0,109773.0,5058.0,1267.0,1603.0,416.0,993.0,943.0,42904.0,Orange,County Supervisorial 4,County Supervisorial,2006-01-03
360045.0,92433.0,189350.0,7520.0,1872.0,2398.0,445.0,540.0,1286.0,64201.0,Orange,County Supervisorial 5,County Supervisorial,2006-01-03
323561.0,103256.0,152270.0,6433.0,1701.0,2151.0,478.0,1081.0,1191.0,55000.0,Orange,US Congressional 40,US Congressional,2006-01-03
223943.0,57790.0,121808.0,4326.0,922.0,1222.0,261.0,412.0,740.0,36462.0,Orange,US Congressional 42,US Congressional,2006-01-03
70025.0,15046.0,40185.0,1476.0,396.0,497.0,95.0,105.0,268.0,11957.0,Orange,US Congressional 44,US Congressional,2006-01-03
284172.0,82139.0,136017.0,6053.0,2067.0,2429.0,603.0,754.0,1163.0,52947.0,Orange,US Congressional 46,US Congressional,2006-01-03
192321.0,79797.0,71906.0,3460.0,808.0,1112.0,360.0,868.0,655.0,33355.0,Orange,US Congressional 47,US Congressional,2006-01-03
406077.0,109932.0,202981.0,7796.0,2377.0,2855.0,497.0,604.0,1364.0,77671.0,Orange,US Congressional 48,US Congressional,2006-01-03
127765.0,35414.0,68067.0,2429.0,537.0,676.0,163.0,298.0,465.0,19716.0,Orange,State Senate 29,State Senate,2006-01-03
510764.0,137179.0,265159.0,9885.0,2497.0,3420.0,611.0,944.0,1683.0,89386.0,Orange,State Senate 33,State Senate,2006-01-03
279961.0,111691.0,107776.0,5398.0,1165.0,1633.0,536.0,1265.0,1029.0,49468.0,Orange,State Senate 34,State Senate,2006-01-03
527814.0,151079.0,254699.0,10580.0,3710.0,4109.0,886.0,1206.0,1926.0,99619.0,Orange,State Senate 35,State Senate,2006-01-03
53795.0,12597.0,29466.0,1252.0,362.0,428.0,98.0,111.0,278.0,9203.0,Orange,State Senate 38,State Senate,2006-01-03
35087.0,13211.0,14089.0,813.0,134.0,202.0,49.0,165.0,129.0,6295.0,Orange,State Assembly 56,State Assembly,2006-01-03
100866.0,26084.0,55832.0,1818.0,387.0,558.0,97.0,195.0,304.0,15591.0,Orange,State Assembly 60,State Assembly,2006-01-03
252260.0,77750.0,119085.0,5151.0,1628.0,1901.0,484.0,715.0,1000.0,44546.0,Orange,State Assembly 67,State Assembly,2006-01-03
205862.0,63576.0,93861.0,4383.0,1229.0,1589.0,391.0,728.0,847.0,39258.0,Orange,State Assembly 68,State Assembly,2006-01-03
115037.0,51225.0,40337.0,1910.0,508.0,699.0,229.0,466.0,330.0,19333.0,Orange,State Assembly 69,State Assembly,2006-01-03
272124.0,75551.0,132749.0,5106.0,1651.0,1867.0,317.0,406.0,824.0,53653.0,Orange,State Assembly 70,State Assembly,2006-01-03
164000.0,39584.0,91192.0,3062.0,693.0,1002.0,182.0,231.0,520.0,27534.0,Orange,State Assembly 71,State Assembly,2006-01-03
207563.0,64875.0,99974.0,4059.0,1168.0,1347.0,326.0,669.0,799.0,34346.0,Orange,State Assembly 72,State Assembly,2006-01-03
147300.0,36104.0,78048.0,3242.0,873.0,1101.0,219.0,249.0,628.0,26836.0,Orange,State Assembly 73,State Assembly,2006-01-03
1500099.0,447960.0,725167.0,29544.0,8271.0,10266.0,2294.0,3824.0,5381.0,267392.0,Orange,State Board of Equalization 3,State Board of Equalization,2006-01-03
26254.0,6983.0,12648.0,615.0,139.0,188.0,26.0,39.0,94.0,5522.0,Orange,Aliso Viejo,City,2006-01-03
131001.0,44587.0,59134.0,2662.0,563.0,781.0,196.0,470.0,466.0,22142.0,Orange,Anaheim,City,2006-01-03
23015.0,6268.0,12406.0,472.0,97.0,116.0,26.0,37.0,76.0,3517.0,Orange,Brea,City,2006-01-03
34841.0,13105.0,13983.0,809.0,133.0,200.0,48.0,165.0,128.0,6270.0,Orange,Buena Park,City,2006-01-03
55132.0,15720.0,25089.0,1409.0,598.0,663.0,96.0,161.0,224.0,11172.0,Orange,Costa Mesa,City,2006-01-03
26872.0,8970.0,12014.0,488.0,151.0,181.0,35.0,105.0,98.0,4830.0,Orange,Cypress,City,2006-01-03
23452.0,5885.0,12158.0,549.0,163.0,179.0,27.0,41.0,121.0,4329.0,Orange,Dana Point,City,2006-01-03
34546.0,9650.0,17530.0,684.0,171.0,207.0,62.0,85.0,132.0,6025.0,Orange,Fountain Valley,City,2006-01-03
66522.0,20530.0,31367.0,1237.0,473.0,521.0,119.0,238.0,273.0,11764.0,Orange,Fullerton,City,2006-01-03
72954.0,24917.0,32074.0,1352.0,279.0,443.0,140.0,275.0,295.0,13179.0,Orange,Garden Grove,City,2006-01-03
124902.0,34487.0,61196.0,2718.0,990.0,1144.0,310.0,295.0,555.0,23207.0,Orange,Huntington Beach,City,2006-01-03
91470.0,26667.0,39676.0,1449.0,624.0,587.0,130.0,126.0,210.0,22001.0,Orange,Irvine,City,2006-01-03
25944.0,9155.0,11600.0,542.0,115.0,147.0,43.0,105.0,82.0,4155.0,Orange,La Habra,City,2006-01-03
8313.0,2918.0,3522.0,134.0,28.0,31.0,9.0,29.0,23.0,1619.0,Orange,La Palma,City,2006-01-03
18244.0,6672.0,7141.0,411.0,214.0,158.0,29.0,45.0,77.0,3497.0,Orange,Laguna Beach,City,2006-01-03
18427.0,4679.0,9565.0,363.0,102.0,140.0,28.0,27.0,57.0,3466.0,Orange,Laguna Hills,City,2006-01-03
40684.0,10142.0,21334.0,836.0,196.0,271.0,57.0,55.0,140.0,7653.0,Orange,Laguna Niguel,City,2006-01-03
16202.0,6777.0,6999.0,257.0,29.0,36.0,3.0,6.0,35.0,2060.0,Orange,Laguna Woods,City,2006-01-03
43298.0,11029.0,22824.0,939.0,194.0,332.0,40.0,67.0,150.0,7723.0,Orange,Lake Forest,City,2006-01-03
6612.0,2270.0,2970.0,147.0,48.0,39.0,6.0,25.0,22.0,1085.0,Orange,Los Alamitos,City,2006-01-03
60567.0,15333.0,32733.0,1184.0,265.0,338.0,73.0,92.0,213.0,10336.0,Orange,Mission Viejo,City,2006-01-03
60408.0,12125.0,36406.0,1099.0,342.0,420.0,53.0,63.0,171.0,9729.0,Orange,Newport Beach,City,2006-01-03
65643.0,18626.0,33734.0,1303.0,363.0,472.0,70.0,170.0,199.0,10706.0,Orange,Orange,City,2006-01-03
26471.0,7706.0,13467.0,478.0,123.0,150.0,42.0,63.0,121.0,4321.0,Orange,Placentia,City,2006-01-03
28246.0,6462.0,15666.0,602.0,97.0,169.0,41.0,36.0,68.0,5105.0,Orange,Rancho Santa Margarita,City,2006-01-03
37763.0,8498.0,20825.0,911.0,264.0,314.0,68.0,76.0,186.0,6621.0,Orange,San Clemente,City,2006-01-03
18331.0,4573.0,10020.0,386.0,106.0,129.0,31.0,35.0,94.0,2957.0,Orange,San Juan Capistrano,City,2006-01-03
91672.0,41993.0,31369.0,1468.0,416.0,550.0,176.0,364.0,247.0,15089.0,Orange,Santa Ana,City,2006-01-03
19297.0,6963.0,9119.0,273.0,113.0,87.0,17.0,29.0,57.0,2639.0,Orange,Seal Beach,City,2006-01-03
13504.0,5127.0,5268.0,320.0,52.0,83.0,29.0,60.0,67.0,2498.0,Orange,Stanton,City,2006-01-03
31390.0,9192.0,14545.0,657.0,176.0,263.0,57.0,82.0,140.0,6278.0,Orange,Tustin,City,2006-01-03
4386.0,743.0,3020.0,52.0,11.0,18.0,1.0,2.0,9.0,530.0,Orange,Villa Park,City,2006-01-03
44829.0,13570.0,20827.0,889.0,166.0,258.0,102.0,174.0,177.0,8666.0,Orange,Westminster,City,2006-01-03
40753.0,8917.0,24612.0,705.0,140.0,197.0,39.0,64.0,141.0,5938.0,Orange,Yorba Linda,City,2006-01-03
68154.0,16721.0,38326.0,1144.0,330.0,454.0,65.0,118.0,233.0,10763.0,Orange,Unincorporated Area,City,2006-01-03
34657.0,10713.0,17809.0,649.0,179.0,160.0,18.0,41.0,42.0,5046.0,Placer,County Supervisorial 1,County Supervisorial,2006-01-03
43984.0,12392.0,24097.0,839.0,178.0,221.0,8.0,41.0,43.0,6165.0,Placer,County Supervisorial 2,County Supervisorial,2006-01-03
30100.0,8835.0,15428.0,541.0,272.0,220.0,17.0,39.0,117.0,4631.0,Placer,County Supervisorial 3,County Supervisorial,2006-01-03
35555.0,9159.0,20008.0,616.0,187.0,185.0,7.0,36.0,50.0,5307.0,Placer,County Supervisorial 4,County Supervisorial,2006-01-03
28914.0,8807.0,12927.0,694.0,404.0,276.0,36.0,71.0,121.0,5578.0,Placer,County Supervisorial 5,County Supervisorial,2006-01-03
173210.0,49906.0,90269.0,3339.0,1220.0,1062.0,86.0,228.0,373.0,26727.0,Placer,US Congressional 4,US Congressional,2006-01-03
107202.0,31430.0,54261.0,2110.0,902.0,681.0,66.0,163.0,256.0,17333.0,Placer,State Senate 1,State Senate,2006-01-03
66008.0,18476.0,36008.0,1229.0,318.0,381.0,20.0,65.0,117.0,9394.0,Placer,State Senate 4,State Senate,2006-01-03
16407.0,4708.0,8182.0,344.0,190.0,140.0,10.0,33.0,82.0,2718.0,Placer,State Assembly 3,State Assembly,2006-01-03
143767.0,42239.0,74154.0,2797.0,956.0,855.0,74.0,188.0,267.0,22237.0,Placer,State Assembly 4,State Assembly,2006-01-03
13036.0,2959.0,7933.0,198.0,74.0,67.0,2.0,7.0,24.0,1772.0,Placer,State Assembly 5,State Assembly,2006-01-03
173210.0,49906.0,90269.0,3339.0,1220.0,1062.0,86.0,228.0,373.0,26727.0,Placer,State Board of Equalization 2,State Board of Equalization,2006-01-03
7879.0,2437.0,3720.0,135.0,105.0,70.0,4.0,15.0,34.0,1359.0,Placer,Auburn,City,2006-01-03
880.0,268.0,373.0,38.0,15.0,9.0,0.0,2.0,4.0,171.0,Placer,Colfax,City,2006-01-03
16686.0,5137.0,8957.0,346.0,33.0,59.0,4.0,10.0,12.0,2128.0,Placer,Lincoln,City,2006-01-03
3797.0,1058.0,2033.0,79.0,22.0,25.0,3.0,3.0,11.0,563.0,Placer,Loomis,City,2006-01-03
26859.0,7142.0,14786.0,483.0,137.0,165.0,6.0,33.0,22.0,4085.0,Placer,Rocklin,City,2006-01-03
54066.0,16015.0,28201.0,983.0,273.0,265.0,21.0,63.0,62.0,8183.0,Placer,Roseville,City,2006-01-03
63043.0,17849.0,32199.0,1275.0,635.0,469.0,48.0,102.0,228.0,10238.0,Placer,Unincorporated Area,City,2006-01-03
2388.0,826.0,971.0,89.0,13.0,17.0,1.0,7.0,1.0,463.0,Plumas,County Supervisorial 1,County Supervisorial,2006-01-03
2539.0,919.0,971.0,102.0,32.0,24.0,5.0,6.0,2.0,478.0,Plumas,County Supervisorial 2,County Supervisorial,2006-01-03
2360.0,690.0,1240.0,64.0,5.0,13.0,0.0,6.0,1.0,341.0,Plumas,County Supervisorial 3,County Supervisorial,2006-01-03
3002.0,1045.0,1195.0,120.0,44.0,18.0,7.0,9.0,2.0,562.0,Plumas,County Supervisorial 4,County Supervisorial,2006-01-03
3379.0,1095.0,1571.0,92.0,32.0,24.0,2.0,9.0,2.0,552.0,Plumas,County Supervisorial 5,County Supervisorial,2006-01-03
13668.0,4575.0,5948.0,467.0,126.0,96.0,15.0,37.0,8.0,2396.0,Plumas,US Congressional 4,US Congressional,2006-01-03
13668.0,4575.0,5948.0,467.0,126.0,96.0,15.0,37.0,8.0,2396.0,Plumas,State Senate 1,State Senate,2006-01-03
13668.0,4575.0,5948.0,467.0,126.0,96.0,15.0,37.0,8.0,2396.0,Plumas,State Assembly 3,State Assembly,2006-01-03
13668.0,4575.0,5948.0,467.0,126.0,96.0,15.0,37.0,8.0,2396.0,Plumas,State Board of Equalization 2,State Board of Equalization,2006-01-03
1057.0,417.0,349.0,32.0,8.0,8.0,0.0,6.0,0.0,237.0,Plumas,Portola,City,2006-01-03
12611.0,4158.0,5599.0,435.0,118.0,88.0,15.0,31.0,8.0,2159.0,Plumas,Unincorporated Area,City,2006-01-03
149833.0,50897.0,68551.0,3279.0,739.0,859.0,233.0,665.0,1001.0,23609.0,Riverside,County Supervisorial 1,County Supervisorial,2006-01-03
137410.0,46947.0,62468.0,3058.0,603.0,786.0,204.0,450.0,754.0,22140.0,Riverside,County Supervisorial 2,County Supervisorial,2006-01-03
195462.0,53933.0,103306.0,4660.0,703.0,872.0,143.0,294.0,1288.0,30263.0,Riverside,County Supervisorial 3,County Supervisorial,2006-01-03
146167.0,56987.0,66545.0,2572.0,368.0,439.0,92.0,196.0,771.0,18197.0,Riverside,County Supervisorial 4,County Supervisorial,2006-01-03
136417.0,54958.0,54415.0,3312.0,450.0,701.0,213.0,469.0,838.0,21061.0,Riverside,County Supervisorial 5,County Supervisorial,2006-01-03
61028.0,20691.0,29573.0,1547.0,218.0,285.0,58.0,120.0,364.0,8172.0,Riverside,US Congressional 41,US Congressional,2006-01-03
251896.0,88168.0,113043.0,5457.0,1181.0,1373.0,400.0,1033.0,1450.0,39791.0,Riverside,US Congressional 44,US Congressional,2006-01-03
325549.0,117299.0,150274.0,6889.0,1010.0,1306.0,283.0,652.0,1907.0,45929.0,Riverside,US Congressional 45,US Congressional,2006-01-03
126816.0,37564.0,62395.0,2988.0,454.0,693.0,144.0,269.0,931.0,21378.0,Riverside,US Congressional 49,US Congressional,2006-01-03
150615.0,57079.0,62914.0,3370.0,832.0,837.0,305.0,792.0,913.0,23573.0,Riverside,State Senate 31,State Senate,2006-01-03
113808.0,26874.0,62718.0,2649.0,377.0,558.0,89.0,165.0,780.0,19598.0,Riverside,State Senate 36,State Senate,2006-01-03
438846.0,150479.0,205682.0,9857.0,1529.0,2107.0,430.0,985.0,2660.0,65117.0,Riverside,State Senate 37,State Senate,2006-01-03
62020.0,29290.0,23971.0,1005.0,125.0,155.0,61.0,132.0,299.0,6982.0,Riverside,State Senate 40,State Senate,2006-01-03
4306.0,1717.0,1754.0,98.0,13.0,21.0,9.0,13.0,23.0,658.0,Riverside,State Assembly 63,State Assembly,2006-01-03
222109.0,74278.0,104031.0,4874.0,1036.0,1182.0,285.0,817.0,1322.0,34284.0,Riverside,State Assembly 64,State Assembly,2006-01-03
165585.0,59999.0,74941.0,4064.0,552.0,721.0,185.0,378.0,1079.0,23666.0,Riverside,State Assembly 65,State Assembly,2006-01-03
168072.0,50258.0,82433.0,3902.0,650.0,918.0,232.0,450.0,1165.0,28064.0,Riverside,State Assembly 66,State Assembly,2006-01-03
82820.0,25899.0,40369.0,1708.0,279.0,434.0,76.0,195.0,435.0,13425.0,Riverside,State Assembly 71,State Assembly,2006-01-03
122397.0,51571.0,51757.0,2235.0,333.0,381.0,98.0,221.0,628.0,15173.0,Riverside,State Assembly 80,State Assembly,2006-01-03
765289.0,263722.0,355285.0,16881.0,2863.0,3657.0,885.0,2074.0,4652.0,115270.0,Riverside,State Board of Equalization 3,State Board of Equalization,2006-01-03
13208.0,5215.0,5920.0,335.0,37.0,42.0,17.0,22.0,70.0,1550.0,Riverside,Banning,City,2006-01-03
7615.0,2492.0,3488.0,231.0,32.0,45.0,7.0,14.0,47.0,1259.0,Riverside,Beaumont,City,2006-01-03
5346.0,2428.0,2117.0,111.0,5.0,12.0,3.0,8.0,21.0,641.0,Riverside,Blythe,City,2006-01-03
4111.0,1296.0,2132.0,99.0,12.0,16.0,1.0,5.0,26.0,524.0,Riverside,Calimesa,City,2006-01-03
6348.0,1267.0,3986.0,160.0,13.0,40.0,4.0,9.0,38.0,831.0,Riverside,Canyon Lake,City,2006-01-03
18332.0,7090.0,8188.0,317.0,48.0,56.0,15.0,46.0,95.0,2477.0,Riverside,Cathedral City,City,2006-01-03
7067.0,4974.0,1443.0,56.0,9.0,6.0,10.0,21.0,22.0,526.0,Riverside,Coachella,City,2006-01-03
57002.0,17533.0,27983.0,1075.0,210.0,299.0,57.0,131.0,291.0,9423.0,Riverside,Corona,City,2006-01-03
6886.0,2264.0,3431.0,168.0,26.0,40.0,5.0,17.0,47.0,888.0,Riverside,Desert Hot Springs,City,2006-01-03
31869.0,11065.0,15534.0,755.0,114.0,94.0,26.0,51.0,237.0,3993.0,Riverside,Hemet,City,2006-01-03
3073.0,569.0,2091.0,51.0,2.0,9.0,0.0,1.0,12.0,338.0,Riverside,Indian Wells,City,2006-01-03
19824.0,9643.0,7607.0,308.0,32.0,43.0,15.0,35.0,92.0,2049.0,Riverside,Indio,City,2006-01-03
16419.0,4664.0,9116.0,333.0,47.0,45.0,8.0,18.0,76.0,2112.0,Riverside,La Quinta,City,2006-01-03
13334.0,4053.0,6217.0,347.0,61.0,96.0,13.0,35.0,112.0,2400.0,Riverside,Lake Elsinore,City,2006-01-03
60685.0,26101.0,22153.0,1378.0,187.0,344.0,94.0,256.0,310.0,9862.0,Riverside,Moreno Valley,City,2006-01-03
39254.0,9211.0,21805.0,925.0,106.0,174.0,37.0,54.0,262.0,6680.0,Riverside,Murrieta,City,2006-01-03
11675.0,3214.0,6321.0,346.0,28.0,73.0,10.0,23.0,65.0,1595.0,Riverside,Norco,City,2006-01-03
24305.0,7332.0,13006.0,475.0,58.0,86.0,9.0,13.0,168.0,3158.0,Riverside,Palm Desert,City,2006-01-03
24863.0,10977.0,9324.0,493.0,112.0,95.0,19.0,31.0,125.0,3687.0,Riverside,Palm Springs,City,2006-01-03
13784.0,6330.0,4125.0,349.0,46.0,65.0,40.0,69.0,122.0,2638.0,Riverside,Perris,City,2006-01-03
9899.0,3026.0,5218.0,131.0,21.0,33.0,2.0,5.0,60.0,1403.0,Riverside,Rancho Mirage,City,2006-01-03
112419.0,42376.0,47077.0,2464.0,683.0,670.0,223.0,636.0,673.0,17617.0,Riverside,Riverside,City,2006-01-03
11856.0,3914.0,5872.0,296.0,46.0,61.0,9.0,31.0,63.0,1564.0,Riverside,San Jacinto,City,2006-01-03
37670.0,8786.0,20727.0,811.0,125.0,158.0,22.0,43.0,259.0,6739.0,Riverside,Temecula,City,2006-01-03
208445.0,67902.0,100404.0,4867.0,803.0,1055.0,239.0,500.0,1359.0,31316.0,Riverside,Unincorporated Area,City,2006-01-03
114889.0,56322.0,28308.0,2853.0,1945.0,744.0,168.0,1304.0,322.0,22923.0,Sacramento,County Supervisorial 1,County Supervisorial,2006-01-03
97958.0,54021.0,22551.0,2083.0,687.0,358.0,108.0,1162.0,249.0,16739.0,Sacramento,County Supervisorial 2,County Supervisorial,2006-01-03
131606.0,54653.0,49320.0,2850.0,1463.0,657.0,80.0,537.0,320.0,21726.0,Sacramento,County Supervisorial 3,County Supervisorial,2006-01-03
138110.0,44947.0,64246.0,3067.0,944.0,757.0,76.0,314.0,384.0,23375.0,Sacramento,County Supervisorial 4,County Supervisorial,2006-01-03
147156.0,58429.0,56491.0,3343.0,883.0,586.0,92.0,692.0,358.0,26282.0,Sacramento,County Supervisorial 5,County Supervisorial,2006-01-03
327343.0,118351.0,140846.0,7178.0,2210.0,1536.0,194.0,1057.0,831.0,55140.0,Sacramento,US Congressional 3,US Congressional,2006-01-03
17546.0,5421.0,8609.0,411.0,113.0,106.0,7.0,34.0,64.0,2781.0,Sacramento,US Congressional 4,US Congressional,2006-01-03
283104.0,143871.0,70843.0,6571.0,3586.0,1446.0,321.0,2912.0,733.0,52821.0,Sacramento,US Congressional 5,US Congressional,2006-01-03
1726.0,729.0,618.0,36.0,13.0,14.0,2.0,6.0,5.0,303.0,Sacramento,US Congressional 10,US Congressional,2006-01-03
218094.0,75677.0,99015.0,4560.0,1410.0,1015.0,108.0,613.0,508.0,35188.0,Sacramento,State Senate 1,State Senate,2006-01-03
25650.0,11126.0,8833.0,501.0,107.0,83.0,16.0,78.0,51.0,4855.0,Sacramento,State Senate 5,State Senate,2006-01-03
385975.0,181569.0,113068.0,9135.0,4405.0,2004.0,400.0,3318.0,1074.0,71002.0,Sacramento,State Senate 6,State Senate,2006-01-03
39900.0,15108.0,15429.0,1023.0,238.0,196.0,55.0,216.0,122.0,7513.0,Sacramento,State Assembly 4,State Assembly,2006-01-03
228313.0,83765.0,95445.0,5183.0,1922.0,1211.0,130.0,777.0,600.0,39280.0,Sacramento,State Assembly 5,State Assembly,2006-01-03
176050.0,95983.0,37835.0,3886.0,2571.0,933.0,225.0,2183.0,463.0,31971.0,Sacramento,State Assembly 9,State Assembly,2006-01-03
134565.0,54717.0,50335.0,2941.0,963.0,588.0,93.0,681.0,341.0,23906.0,Sacramento,State Assembly 10,State Assembly,2006-01-03
50891.0,18799.0,21872.0,1163.0,228.0,174.0,21.0,152.0,107.0,8375.0,Sacramento,State Assembly 15,State Assembly,2006-01-03
629719.0,268372.0,220916.0,14196.0,5922.0,3102.0,524.0,4009.0,1633.0,111045.0,Sacramento,State Board of Equalization 2,State Board of Equalization,2006-01-03
42327.0,14822.0,18414.0,1069.0,344.0,242.0,24.0,121.0,154.0,7137.0,Sacramento,Citrus Heights,City,2006-01-03
61399.0,24688.0,23670.0,1319.0,298.0,187.0,30.0,231.0,119.0,10857.0,Sacramento,Elk Grove,City,2006-01-03
32849.0,9456.0,16569.0,662.0,154.0,162.0,9.0,41.0,57.0,5739.0,Sacramento,Folsom,City,2006-01-03
9391.0,3503.0,3997.0,259.0,38.0,40.0,5.0,32.0,21.0,1496.0,Sacramento,Galt,City,2006-01-03
512.0,265.0,127.0,15.0,5.0,4.0,1.0,3.0,1.0,91.0,Sacramento,Isleton,City,2006-01-03
24625.0,9945.0,8413.0,675.0,215.0,146.0,28.0,171.0,90.0,4942.0,Sacramento,Rancho Cordova,City,2006-01-03
193552.0,101837.0,45162.0,4180.0,2790.0,1031.0,224.0,2028.0,480.0,35820.0,Sacramento,Sacramento,City,2006-01-03
265064.0,103856.0,104564.0,6017.0,2078.0,1290.0,203.0,1382.0,711.0,44963.0,Sacramento,Unincorporated Area,City,2006-01-03
4957.0,1965.0,1906.0,110.0,30.0,30.0,4.0,13.0,20.0,879.0,San Benito,County Supervisorial 1,County Supervisorial,2006-01-03
5592.0,2500.0,1926.0,132.0,56.0,26.0,1.0,7.0,23.0,921.0,San Benito,County Supervisorial 2,County Supervisorial,2006-01-03
4054.0,2076.0,1091.0,109.0,22.0,21.0,5.0,13.0,16.0,701.0,San Benito,County Supervisorial 3,County Supervisorial,2006-01-03
6004.0,2152.0,2742.0,140.0,26.0,31.0,2.0,8.0,26.0,877.0,San Benito,County Supervisorial 4,County Supervisorial,2006-01-03
4072.0,2467.0,725.0,85.0,18.0,18.0,2.0,18.0,16.0,723.0,San Benito,County Supervisorial 5,County Supervisorial,2006-01-03
24679.0,11160.0,8390.0,576.0,152.0,126.0,14.0,59.0,101.0,4101.0,San Benito,US Congressional 17,US Congressional,2006-01-03
24679.0,11160.0,8390.0,576.0,152.0,126.0,14.0,59.0,101.0,4101.0,San Benito,State Senate 12,State Senate,2006-01-03
24679.0,11160.0,8390.0,576.0,152.0,126.0,14.0,59.0,101.0,4101.0,San Benito,State Assembly 28,State Assembly,2006-01-03
24679.0,11160.0,8390.0,576.0,152.0,126.0,14.0,59.0,101.0,4101.0,San Benito,State Board of Equalization 1,State Board of Equalization,2006-01-03
14048.0,7054.0,3883.0,345.0,74.0,58.0,11.0,42.0,70.0,2511.0,San Benito,Hollister,City,2006-01-03
823.0,416.0,219.0,23.0,10.0,6.0,0.0,1.0,1.0,147.0,San Benito,San Juan Bautista,City,2006-01-03
9808.0,3690.0,4288.0,208.0,68.0,62.0,3.0,16.0,30.0,1443.0,San Benito,Unincorporated Area,City,2006-01-03
153416.0,50684.0,70471.0,4923.0,469.0,894.0,133.0,395.0,830.0,24617.0,San Bernardino,County Supervisorial 1,County Supervisorial,2006-01-03
161210.0,59689.0,69460.0,3520.0,742.0,708.0,155.0,530.0,760.0,25646.0,San Bernardino,County Supervisorial 2,County Supervisorial,2006-01-03
172925.0,57222.0,83007.0,4402.0,915.0,935.0,188.0,475.0,1041.0,24740.0,San Bernardino,County Supervisorial 3,County Supervisorial,2006-01-03
130222.0,52933.0,52327.0,2518.0,462.0,525.0,222.0,488.0,573.0,20174.0,San Bernardino,County Supervisorial 4,County Supervisorial,2006-01-03
118287.0,58678.0,39385.0,2430.0,337.0,386.0,176.0,648.0,573.0,15674.0,San Bernardino,County Supervisorial 5,County Supervisorial,2006-01-03
64675.0,23816.0,26541.0,2163.0,175.0,345.0,58.0,189.0,362.0,11026.0,San Bernardino,US Congressional 25,US Congressional,2006-01-03
127448.0,44171.0,58404.0,2774.0,654.0,587.0,113.0,376.0,577.0,19792.0,San Bernardino,US Congressional 26,US Congressional,2006-01-03
260907.0,83189.0,126883.0,7108.0,1205.0,1485.0,268.0,668.0,1489.0,38612.0,San Bernardino,US Congressional 41,US Congressional,2006-01-03
62613.0,22088.0,27857.0,1197.0,199.0,262.0,133.0,173.0,290.0,10414.0,San Bernardino,US Congressional 42,US Congressional,2006-01-03
220417.0,105942.0,74965.0,4551.0,692.0,769.0,302.0,1130.0,1059.0,31007.0,San Bernardino,US Congressional 43,US Congressional,2006-01-03
115318.0,37043.0,55101.0,3486.0,355.0,654.0,101.0,294.0,628.0,17656.0,San Bernardino,State Senate 17,State Senate,2006-01-03
52171.0,18116.0,21651.0,1975.0,241.0,370.0,49.0,138.0,317.0,9314.0,San Bernardino,State Senate 18,State Senate,2006-01-03
64018.0,22629.0,28442.0,1231.0,204.0,268.0,137.0,183.0,298.0,10626.0,San Bernardino,State Senate 29,State Senate,2006-01-03
264497.0,86459.0,127663.0,6149.0,1358.0,1295.0,258.0,683.0,1388.0,39244.0,San Bernardino,State Senate 31,State Senate,2006-01-03
240056.0,114959.0,81793.0,4952.0,767.0,861.0,329.0,1238.0,1146.0,34011.0,San Bernardino,State Senate 32,State Senate,2006-01-03
