Total_Registered,Democratic,Republican,American_Independent,Green,Libertarian,Peace_and_Freedom,Unknown,Other,No_Party_Preference,county,district,district_type,date
15429.0,6099.0,4827.0,508.0,128.0,152.0,37.0,2.0,88.0,3588.0,Napa,Unincorporated Area,City,2018-01-02
15209.0,6266.0,4757.0,458.0,225.0,177.0,39.0,0.0,2660.0,627.0,Nevada,County Supervisorial 1,County Supervisorial,2018-01-02
14329.0,4025.0,6531.0,618.0,98.0,157.0,28.0,0.0,2344.0,528.0,Nevada,County Supervisorial 2,County Supervisorial,2018-01-02
12611.0,4767.0,4144.0,426.0,138.0,169.0,44.0,0.0,2305.0,618.0,Nevada,County Supervisorial 3,County Supervisorial,2018-01-02
14175.0,4728.0,5315.0,505.0,215.0,181.0,46.0,0.0,2600.0,585.0,Nevada,County Supervisorial 4,County Supervisorial,2018-01-02
11635.0,4902.0,2622.0,442.0,126.0,140.0,28.0,0.0,2835.0,540.0,Nevada,County Supervisorial 5,County Supervisorial,2018-01-02
58185.0,20487.0,21282.0,2069.0,700.0,719.0,167.0,0.0,10309.0,2452.0,Nevada,US Congressional 1,US Congressional,2018-01-02
9774.0,4201.0,2087.0,380.0,102.0,105.0,18.0,0.0,2435.0,446.0,Nevada,US Congressional 4,US Congressional,2018-01-02
67959.0,24688.0,23369.0,2449.0,802.0,824.0,185.0,0.0,12744.0,2898.0,Nevada,State Senate 1,State Senate,2018-01-02
67959.0,24688.0,23369.0,2449.0,802.0,824.0,185.0,0.0,12744.0,2898.0,Nevada,State Assembly 1,State Assembly,2018-01-02
67959.0,24688.0,23369.0,2449.0,802.0,824.0,185.0,0.0,12744.0,2898.0,Nevada,State Board of Equalization 1,State Board of Equalization,2018-01-02
7493.0,2964.0,2276.0,264.0,77.0,94.0,31.0,0.0,1374.0,413.0,Nevada,Grass Valley,City,2018-01-02
2356.0,1253.0,407.0,55.0,51.0,27.0,10.0,0.0,409.0,144.0,Nevada,Nevada City,City,2018-01-02
9611.0,4149.0,2024.0,374.0,100.0,103.0,18.0,0.0,2404.0,439.0,Nevada,Truckee,City,2018-01-02
48499.0,16322.0,18662.0,1756.0,574.0,600.0,126.0,0.0,8557.0,1902.0,Nevada,Unincorporated Area,City,2018-01-02
232369.0,101888.0,61485.0,4836.0,739.0,1610.0,1063.0,0.0,605.0,60143.0,Orange,County Supervisorial 1,County Supervisorial,2018-01-02
344132.0,104366.0,140878.0,9843.0,1230.0,3452.0,772.0,2.0,959.0,82630.0,Orange,County Supervisorial 2,County Supervisorial,2018-01-02
324771.0,101724.0,122929.0,8279.0,1113.0,2843.0,713.0,2.0,781.0,86387.0,Orange,County Supervisorial 3,County Supervisorial,2018-01-02
266275.0,106519.0,84368.0,6358.0,906.0,1959.0,823.0,1.0,592.0,64749.0,Orange,County Supervisorial 4,County Supervisorial,2018-01-02
360121.0,101624.0,154332.0,10960.0,1197.0,3365.0,651.0,0.0,860.0,87132.0,Orange,County Supervisorial 5,County Supervisorial,2018-01-02
8151.0,2994.0,2759.0,177.0,11.0,48.0,24.0,0.0,17.0,2121.0,Orange,US Congressional 38,US Congressional,2018-01-02
223636.0,74122.0,88304.0,5564.0,735.0,1738.0,508.0,0.0,528.0,52137.0,Orange,US Congressional 39,US Congressional,2018-01-02
409936.0,124684.0,159093.0,10962.0,1303.0,3577.0,782.0,2.0,924.0,108609.0,Orange,US Congressional 45,US Congressional,2018-01-02
251193.0,121241.0,58927.0,5400.0,897.0,1853.0,1094.0,1.0,618.0,61162.0,Orange,US Congressional 46,US Congressional,2018-01-02
136177.0,48534.0,46751.0,3272.0,428.0,984.0,509.0,0.0,385.0,35314.0,Orange,US Congressional 47,US Congressional,2018-01-02
400398.0,119294.0,162964.0,11735.0,1459.0,4061.0,918.0,2.0,1079.0,98886.0,Orange,US Congressional 48,US Congressional,2018-01-02
98177.0,25252.0,45194.0,3166.0,352.0,968.0,187.0,0.0,246.0,22812.0,Orange,US Congressional 49,US Congressional,2018-01-02
324643.0,118073.0,115993.0,7822.0,1028.0,2379.0,893.0,1.0,781.0,77673.0,Orange,State Senate 29,State Senate,2018-01-02
26501.0,11603.0,7382.0,568.0,85.0,160.0,86.0,0.0,55.0,6562.0,Orange,State Senate 32,State Senate,2018-01-02
365550.0,147275.0,112293.0,8507.0,1203.0,2761.0,1388.0,2.0,943.0,91178.0,Orange,State Senate 34,State Senate,2018-01-02
279049.0,75562.0,123509.0,8599.0,914.0,2617.0,490.0,0.0,656.0,66702.0,Orange,State Senate 36,State Senate,2018-01-02
531925.0,163608.0,204815.0,14780.0,1955.0,5312.0,1165.0,2.0,1362.0,138926.0,Orange,State Senate 37,State Senate,2018-01-02
121174.0,35526.0,53532.0,3145.0,344.0,930.0,237.0,0.0,287.0,27173.0,Orange,State Assembly 55,State Assembly,2018-01-02
208845.0,84012.0,65147.0,4758.0,692.0,1464.0,644.0,1.0,505.0,51622.0,Orange,State Assembly 65,State Assembly,2018-01-02
254461.0,78339.0,99071.0,6847.0,859.0,2398.0,599.0,1.0,638.0,65709.0,Orange,State Assembly 68,State Assembly,2018-01-02
152130.0,79964.0,29377.0,2949.0,557.0,1072.0,724.0,0.0,345.0,37142.0,Orange,State Assembly 69,State Assembly,2018-01-02
237535.0,78291.0,88929.0,6126.0,733.0,1861.0,772.0,2.0,651.0,60170.0,Orange,State Assembly 72,State Assembly,2018-01-02
279049.0,75562.0,123509.0,8599.0,914.0,2617.0,490.0,0.0,656.0,66702.0,Orange,State Assembly 73,State Assembly,2018-01-02
274474.0,84427.0,104427.0,7852.0,1086.0,2887.0,556.0,1.0,715.0,72523.0,Orange,State Assembly 74,State Assembly,2018-01-02
1527668.0,516121.0,563992.0,40276.0,5185.0,13229.0,4022.0,5.0,3797.0,381041.0,Orange,State Board of Equalization 4,State Board of Equalization,2018-01-02
26875.0,8488.0,9606.0,849.0,103.0,265.0,43.0,0.0,52.0,7469.0,Orange,Aliso Viejo,City,2018-01-02
138581.0,57630.0,41895.0,3315.0,449.0,1017.0,480.0,1.0,309.0,33485.0,Orange,Anaheim,City,2018-01-02
23977.0,7137.0,10302.0,624.0,56.0,174.0,38.0,0.0,48.0,5598.0,Orange,Brea,City,2018-01-02
35669.0,14784.0,10497.0,779.0,117.0,216.0,116.0,0.0,73.0,9087.0,Orange,Buena Park,City,2018-01-02
53838.0,17315.0,18634.0,1825.0,277.0,815.0,158.0,0.0,167.0,14647.0,Orange,Costa Mesa,City,2018-01-02
25792.0,8767.0,9418.0,631.0,78.0,169.0,53.0,0.0,87.0,6589.0,Orange,Cypress,City,2018-01-02
21374.0,5681.0,9604.0,691.0,87.0,213.0,36.0,0.0,62.0,5000.0,Orange,Dana Point,City,2018-01-02
32611.0,9592.0,13583.0,823.0,95.0,272.0,78.0,1.0,96.0,8071.0,Orange,Fountain Valley,City,2018-01-02
67262.0,24628.0,23477.0,1625.0,275.0,566.0,167.0,0.0,165.0,16359.0,Orange,Fullerton,City,2018-01-02
72013.0,27246.0,22647.0,1592.0,213.0,495.0,325.0,0.0,213.0,19282.0,Orange,Garden Grove,City,2018-01-02
115994.0,33457.0,49501.0,3533.0,452.0,1209.0,244.0,1.0,352.0,27245.0,Orange,Huntington Beach,City,2018-01-02
119885.0,41987.0,33344.0,2817.0,431.0,931.0,255.0,2.0,222.0,39896.0,Orange,Irvine,City,2018-01-02
25907.0,10030.0,8631.0,709.0,94.0,198.0,71.0,0.0,61.0,6113.0,Orange,La Habra,City,2018-01-02
8151.0,2994.0,2759.0,177.0,11.0,48.0,24.0,0.0,17.0,2121.0,Orange,La Palma,City,2018-01-02
16498.0,6243.0,5385.0,489.0,101.0,194.0,38.0,0.0,56.0,3992.0,Orange,Laguna Beach,City,2018-01-02
17797.0,5133.0,7354.0,517.0,55.0,158.0,36.0,0.0,50.0,4494.0,Orange,Laguna Hills,City,2018-01-02
39311.0,11213.0,16885.0,1223.0,134.0,372.0,75.0,0.0,82.0,9327.0,Orange,Laguna Niguel,City,2018-01-02
13595.0,4949.0,5228.0,367.0,25.0,53.0,11.0,0.0,25.0,2937.0,Orange,Laguna Woods,City,2018-01-02
43747.0,12810.0,17823.0,1328.0,150.0,455.0,94.0,0.0,112.0,10975.0,Orange,Lake Forest,City,2018-01-02
6099.0,2036.0,2360.0,195.0,24.0,48.0,17.0,0.0,19.0,1400.0,Orange,Los Alamitos,City,2018-01-02
58521.0,16323.0,25841.0,1739.0,162.0,510.0,106.0,0.0,152.0,13688.0,Orange,Mission Viejo,City,2018-01-02
55125.0,11810.0,28618.0,1516.0,141.0,560.0,77.0,0.0,115.0,12288.0,Orange,Newport Beach,City,2018-01-02
67053.0,21600.0,26720.0,1910.0,239.0,678.0,181.0,0.0,194.0,15531.0,Orange,Orange,City,2018-01-02
26508.0,8240.0,10894.0,702.0,83.0,227.0,69.0,0.0,68.0,6225.0,Orange,Placentia,City,2018-01-02
27611.0,7250.0,12325.0,818.0,82.0,245.0,42.0,0.0,55.0,6794.0,Orange,Rancho Santa Margarita,City,2018-01-02
38508.0,9442.0,18250.0,1335.0,151.0,411.0,73.0,0.0,101.0,8745.0,Orange,San Clemente,City,2018-01-02
19172.0,5421.0,8595.0,589.0,84.0,164.0,45.0,0.0,44.0,4230.0,Orange,San Juan Capistrano,City,2018-01-02
103960.0,56634.0,18748.0,1832.0,380.0,707.0,504.0,0.0,237.0,24918.0,Orange,Santa Ana,City,2018-01-02
17104.0,5803.0,7219.0,486.0,57.0,128.0,23.0,0.0,31.0,3357.0,Orange,Seal Beach,City,2018-01-02
14432.0,6593.0,3703.0,299.0,40.0,109.0,67.0,0.0,37.0,3584.0,Orange,Stanton,City,2018-01-02
34410.0,12155.0,10857.0,888.0,130.0,311.0,112.0,0.0,78.0,9879.0,Orange,Tustin,City,2018-01-02
4198.0,814.0,2461.0,93.0,13.0,30.0,0.0,0.0,4.0,783.0,Orange,Villa Park,City,2018-01-02
42049.0,13493.0,14702.0,1087.0,94.0,303.0,182.0,0.0,118.0,12070.0,Orange,Westminster,City,2018-01-02
41890.0,9361.0,22183.0,1033.0,103.0,309.0,55.0,0.0,99.0,8747.0,Orange,Yorba Linda,City,2018-01-02
72151.0,19062.0,33943.0,1840.0,199.0,669.0,127.0,0.0,196.0,16115.0,Orange,Unincorporated Area,City,2018-01-02
47679.0,14507.0,19744.0,1329.0,155.0,708.0,99.0,48.0,163.0,10926.0,Placer,County Supervisorial 1,County Supervisorial,2018-01-02
43969.0,12000.0,20340.0,1283.0,139.0,683.0,57.0,51.0,182.0,9234.0,Placer,County Supervisorial 2,County Supervisorial,2018-01-02
43051.0,11459.0,19895.0,1219.0,172.0,819.0,74.0,44.0,172.0,9197.0,Placer,County Supervisorial 3,County Supervisorial,2018-01-02
44490.0,12197.0,20276.0,1183.0,145.0,665.0,84.0,42.0,174.0,9724.0,Placer,County Supervisorial 4,County Supervisorial,2018-01-02
41728.0,12927.0,16795.0,1250.0,297.0,580.0,120.0,39.0,215.0,9505.0,Placer,County Supervisorial 5,County Supervisorial,2018-01-02
28151.0,7595.0,13025.0,845.0,164.0,386.0,69.0,30.0,142.0,5895.0,Placer,US Congressional 1,US Congressional,2018-01-02
192766.0,55495.0,84025.0,5419.0,744.0,3069.0,365.0,194.0,764.0,42691.0,Placer,US Congressional 4,US Congressional,2018-01-02
140601.0,39176.0,63057.0,4016.0,647.0,2245.0,261.0,139.0,619.0,30441.0,Placer,State Senate 1,State Senate,2018-01-02
80316.0,23914.0,33993.0,2248.0,261.0,1210.0,173.0,85.0,287.0,18145.0,Placer,State Senate 4,State Senate,2018-01-02
34457.0,10483.0,13960.0,1047.0,248.0,469.0,97.0,38.0,182.0,7933.0,Placer,State Assembly 1,State Assembly,2018-01-02
13630.0,4154.0,5715.0,411.0,82.0,214.0,33.0,5.0,58.0,2958.0,Placer,State Assembly 5,State Assembly,2018-01-02
172830.0,48453.0,77375.0,4806.0,578.0,2772.0,304.0,181.0,666.0,37695.0,Placer,State Assembly 6,State Assembly,2018-01-02
220917.0,63090.0,97050.0,6264.0,908.0,3455.0,434.0,224.0,906.0,48586.0,Placer,State Board of Equalization 1,State Board of Equalization,2018-01-02
8765.0,2893.0,3398.0,274.0,57.0,136.0,25.0,4.0,38.0,1940.0,Placer,Auburn,City,2018-01-02
952.0,275.0,360.0,39.0,9.0,23.0,4.0,6.0,4.0,232.0,Placer,Colfax,City,2018-01-02
27839.0,7943.0,12739.0,822.0,83.0,366.0,41.0,32.0,120.0,5693.0,Placer,Lincoln,City,2018-01-02
4354.0,972.0,2189.0,128.0,23.0,86.0,5.0,7.0,11.0,933.0,Placer,Loomis,City,2018-01-02
35571.0,9861.0,15607.0,996.0,121.0,712.0,59.0,41.0,148.0,8026.0,Placer,Rocklin,City,2018-01-02
73877.0,22300.0,30757.0,2084.0,248.0,1129.0,158.0,78.0,268.0,16855.0,Placer,Roseville,City,2018-01-02
69559.0,18846.0,32000.0,1921.0,367.0,1003.0,142.0,56.0,317.0,14907.0,Placer,Unincorporated Area,City,2018-01-02
2000.0,554.0,912.0,117.0,6.0,14.0,10.0,0.0,0.0,387.0,Plumas,County Supervisorial 1,County Supervisorial,2018-01-02
2488.0,842.0,941.0,111.0,19.0,32.0,10.0,0.0,1.0,532.0,Plumas,County Supervisorial 2,County Supervisorial,2018-01-02
2495.0,601.0,1320.0,132.0,8.0,25.0,5.0,0.0,0.0,404.0,Plumas,County Supervisorial 3,County Supervisorial,2018-01-02
2174.0,713.0,817.0,97.0,12.0,23.0,6.0,0.0,0.0,506.0,Plumas,County Supervisorial 4,County Supervisorial,2018-01-02
2590.0,784.0,1176.0,119.0,13.0,34.0,3.0,0.0,1.0,460.0,Plumas,County Supervisorial 5,County Supervisorial,2018-01-02
11747.0,3494.0,5166.0,576.0,58.0,128.0,34.0,0.0,2.0,2289.0,Plumas,US Congressional 1,US Congressional,2018-01-02
11747.0,3494.0,5166.0,576.0,58.0,128.0,34.0,0.0,2.0,2289.0,Plumas,State Senate 1,State Senate,2018-01-02
11747.0,3494.0,5166.0,576.0,58.0,128.0,34.0,0.0,2.0,2289.0,Plumas,State Assembly 1,State Assembly,2018-01-02
11747.0,3494.0,5166.0,576.0,58.0,128.0,34.0,0.0,2.0,2289.0,Plumas,State Board of Equalization 1,State Board of Equalization,2018-01-02
965.0,316.0,347.0,65.0,5.0,10.0,6.0,0.0,0.0,216.0,Plumas,Portola,City,2018-01-02
10782.0,3178.0,4819.0,511.0,53.0,118.0,28.0,0.0,2.0,2073.0,Plumas,Unincorporated Area,City,2018-01-02
190145.0,69627.0,68913.0,5920.0,605.0,1468.0,767.0,279.0,969.0,41597.0,Riverside,County Supervisorial 1,County Supervisorial,2018-01-02
179404.0,68447.0,62099.0,5039.0,478.0,1311.0,700.0,352.0,773.0,40205.0,Riverside,County Supervisorial 2,County Supervisorial,2018-01-02
206926.0,60452.0,85589.0,8376.0,619.0,1902.0,599.0,296.0,1196.0,47897.0,Riverside,County Supervisorial 3,County Supervisorial,2018-01-02
184234.0,80519.0,59127.0,5099.0,530.0,1085.0,576.0,372.0,952.0,35974.0,Riverside,County Supervisorial 4,County Supervisorial,2018-01-02
197309.0,85595.0,59843.0,5912.0,542.0,1281.0,783.0,342.0,978.0,42033.0,Riverside,County Supervisorial 5,County Supervisorial,2018-01-02
302770.0,121477.0,103763.0,9863.0,922.0,1994.0,1029.0,579.0,1637.0,61506.0,Riverside,US Congressional 36,US Congressional,2018-01-02
281534.0,131121.0,75966.0,7303.0,900.0,1782.0,1412.0,582.0,1276.0,61192.0,Riverside,US Congressional 41,US Congressional,2018-01-02
334574.0,101831.0,138769.0,11516.0,830.0,2879.0,903.0,446.0,1726.0,75674.0,Riverside,US Congressional 42,US Congressional,2018-01-02
39140.0,10211.0,17073.0,1664.0,122.0,392.0,81.0,34.0,229.0,9334.0,Riverside,US Congressional 50,US Congressional,2018-01-02
152005.0,51218.0,58625.0,5938.0,446.0,1170.0,544.0,254.0,876.0,32934.0,Riverside,State Senate 23,State Senate,2018-01-02
420795.0,146447.0,160897.0,14271.0,1229.0,3329.0,1217.0,665.0,2307.0,90433.0,Riverside,State Senate 28,State Senate,2018-01-02
385218.0,166975.0,116049.0,10137.0,1099.0,2548.0,1664.0,722.0,1685.0,84339.0,Riverside,State Senate 31,State Senate,2018-01-02
164530.0,61938.0,60236.0,5694.0,479.0,1178.0,516.0,280.0,901.0,33308.0,Riverside,State Assembly 42,State Assembly,2018-01-02
103129.0,48467.0,29402.0,2671.0,305.0,541.0,397.0,235.0,511.0,20600.0,Riverside,State Assembly 56,State Assembly,2018-01-02
191403.0,74374.0,65478.0,5105.0,471.0,1328.0,749.0,369.0,838.0,42691.0,Riverside,State Assembly 60,State Assembly,2018-01-02
193815.0,92601.0,50571.0,5032.0,628.0,1220.0,915.0,353.0,847.0,41648.0,Riverside,State Assembly 61,State Assembly,2018-01-02
226120.0,66537.0,94663.0,8531.0,625.0,1965.0,672.0,314.0,1302.0,51511.0,Riverside,State Assembly 67,State Assembly,2018-01-02
20035.0,5286.0,9453.0,884.0,95.0,213.0,58.0,33.0,142.0,3871.0,Riverside,State Assembly 71,State Assembly,2018-01-02
58986.0,15437.0,25768.0,2429.0,171.0,602.0,118.0,57.0,327.0,14077.0,Riverside,State Assembly 75,State Assembly,2018-01-02
958018.0,364640.0,335571.0,30346.0,2774.0,7047.0,3425.0,1641.0,4868.0,207706.0,Riverside,State Board of Equalization 4,State Board of Equalization,2018-01-02
12820.0,4952.0,4743.0,475.0,31.0,84.0,52.0,25.0,74.0,2384.0,Riverside,Banning,City,2018-01-02
19526.0,6700.0,7449.0,751.0,54.0,147.0,54.0,24.0,102.0,4245.0,Riverside,Beaumont,City,2018-01-02
4118.0,1572.0,1405.0,157.0,15.0,19.0,15.0,28.0,15.0,892.0,Riverside,Blythe,City,2018-01-02
4476.0,1162.0,2200.0,183.0,11.0,41.0,19.0,3.0,24.0,833.0,Riverside,Calimesa,City,2018-01-02
6346.0,1153.0,3711.0,227.0,11.0,57.0,11.0,8.0,31.0,1137.0,Riverside,Canyon Lake,City,2018-01-02
20205.0,9904.0,5308.0,506.0,66.0,116.0,73.0,39.0,110.0,4083.0,Riverside,Cathedral City,City,2018-01-02
11753.0,7480.0,1462.0,150.0,31.0,40.0,70.0,18.0,24.0,2478.0,Riverside,Coachella,City,2018-01-02
64690.0,22445.0,25428.0,1744.0,142.0,502.0,170.0,96.0,268.0,13895.0,Riverside,Corona,City,2018-01-02
10084.0,4314.0,2967.0,349.0,44.0,88.0,53.0,31.0,63.0,2175.0,Riverside,Desert Hot Springs,City,2018-01-02
24832.0,9338.0,7668.0,687.0,29.0,157.0,49.0,36.0,93.0,6775.0,Riverside,Eastvale,City,2018-01-02
35227.0,12230.0,12959.0,1488.0,101.0,235.0,129.0,61.0,188.0,7836.0,Riverside,Hemet,City,2018-01-02
2762.0,543.0,1643.0,73.0,5.0,10.0,3.0,3.0,13.0,469.0,Riverside,Indian Wells,City,2018-01-02
33093.0,15433.0,9847.0,840.0,73.0,166.0,105.0,66.0,160.0,6403.0,Riverside,Indio,City,2018-01-02
35425.0,15907.0,9793.0,900.0,102.0,228.0,208.0,139.0,159.0,7989.0,Riverside,Jurupa Valley,City,2018-01-02
19481.0,6231.0,8456.0,674.0,43.0,153.0,40.0,25.0,120.0,3739.0,Riverside,La Quinta,City,2018-01-02
23315.0,8052.0,7758.0,891.0,75.0,217.0,89.0,37.0,127.0,6069.0,Riverside,Lake Elsinore,City,2018-01-02
43519.0,13291.0,18199.0,1684.0,125.0,375.0,124.0,65.0,278.0,9378.0,Riverside,Menifee,City,2018-01-02
78669.0,40880.0,17548.0,1806.0,211.0,415.0,373.0,138.0,328.0,16970.0,Riverside,Moreno Valley,City,2018-01-02
49233.0,12789.0,22029.0,1894.0,121.0,456.0,120.0,58.0,300.0,11466.0,Riverside,Murrieta,City,2018-01-02
11779.0,2806.0,6248.0,373.0,26.0,102.0,30.0,9.0,47.0,2138.0,Riverside,Norco,City,2018-01-02
25505.0,8586.0,10718.0,841.0,74.0,175.0,61.0,36.0,137.0,4877.0,Riverside,Palm Desert,City,2018-01-02
24353.0,13447.0,5294.0,591.0,90.0,161.0,55.0,61.0,132.0,4522.0,Riverside,Palm Springs,City,2018-01-02
24330.0,14117.0,3830.0,498.0,67.0,108.0,115.0,61.0,94.0,5440.0,Riverside,Perris,City,2018-01-02
9833.0,3540.0,3977.0,279.0,16.0,45.0,19.0,13.0,48.0,1896.0,Riverside,Rancho Mirage,City,2018-01-02
128319.0,54227.0,40201.0,3658.0,483.0,917.0,618.0,214.0,638.0,27363.0,Riverside,Riverside,City,2018-01-02
16790.0,6702.0,4931.0,619.0,66.0,133.0,92.0,34.0,87.0,4126.0,Riverside,San Jacinto,City,2018-01-02
49001.0,12909.0,21312.0,2038.0,154.0,496.0,98.0,51.0,280.0,11663.0,Riverside,Temecula,City,2018-01-02
15896.0,4307.0,6838.0,640.0,62.0,152.0,53.0,22.0,93.0,3729.0,Riverside,Wildomar,City,2018-01-02
152638.0,49623.0,61649.0,5330.0,446.0,1252.0,527.0,240.0,835.0,32736.0,Riverside,Unincorporated Area,City,2018-01-02
148082.0,76832.0,24622.0,4224.0,1119.0,1269.0,1332.0,132.0,303.0,38249.0,Sacramento,County Supervisorial 1,County Supervisorial,2018-01-02
139389.0,73845.0,25236.0,3383.0,579.0,726.0,1368.0,140.0,240.0,33872.0,Sacramento,County Supervisorial 2,County Supervisorial,2018-01-02
155688.0,63681.0,48486.0,5060.0,886.0,1693.0,1040.0,82.0,305.0,34455.0,Sacramento,County Supervisorial 3,County Supervisorial,2018-01-02
152433.0,48937.0,59215.0,5569.0,613.0,1731.0,572.0,52.0,327.0,35417.0,Sacramento,County Supervisorial 4,County Supervisorial,2018-01-02
167859.0,69877.0,49530.0,5352.0,638.0,1431.0,904.0,89.0,267.0,39771.0,Sacramento,County Supervisorial 5,County Supervisorial,2018-01-02
16872.0,5615.0,6330.0,616.0,68.0,183.0,103.0,9.0,46.0,3902.0,Sacramento,US Congressional 3,US Congressional,2018-01-02
329407.0,165683.0,63220.0,9398.0,1995.0,2650.0,3119.0,285.0,638.0,82419.0,Sacramento,US Congressional 6,US Congressional,2018-01-02
404037.0,157365.0,132511.0,13074.0,1729.0,3896.0,1924.0,195.0,735.0,92608.0,Sacramento,US Congressional 7,US Congressional,2018-01-02
13135.0,4509.0,5028.0,500.0,43.0,121.0,70.0,6.0,23.0,2835.0,Sacramento,US Congressional 9,US Congressional,2018-01-02
87499.0,27027.0,35774.0,3042.0,352.0,988.0,192.0,27.0,169.0,19928.0,Sacramento,State Senate 1,State Senate,2018-01-02
3090.0,1175.0,1125.0,121.0,12.0,25.0,13.0,3.0,8.0,608.0,Sacramento,State Senate 3,State Senate,2018-01-02
161744.0,59812.0,54379.0,5829.0,819.0,1854.0,1074.0,71.0,361.0,37545.0,Sacramento,State Senate 4,State Senate,2018-01-02
13391.0,4587.0,5135.0,516.0,44.0,124.0,70.0,6.0,24.0,2885.0,Sacramento,State Senate 5,State Senate,2018-01-02
470808.0,231741.0,100066.0,13203.0,2527.0,3554.0,3770.0,377.0,846.0,114724.0,Sacramento,State Senate 6,State Senate,2018-01-02
26919.0,8830.0,10610.0,877.0,81.0,305.0,97.0,11.0,34.0,6074.0,Sacramento,State Senate 8,State Senate,2018-01-02
81587.0,25016.0,33392.0,2883.0,334.0,936.0,186.0,26.0,162.0,18652.0,Sacramento,State Assembly 6,State Assembly,2018-01-02
213435.0,104112.0,42744.0,6370.0,1422.0,1886.0,1799.0,174.0,439.0,54489.0,Sacramento,State Assembly 7,State Assembly,2018-01-02
259027.0,102667.0,82619.0,8547.0,1287.0,2745.0,1760.0,128.0,514.0,58760.0,Sacramento,State Assembly 8,State Assembly,2018-01-02
207462.0,100631.0,47656.0,5710.0,786.0,1264.0,1461.0,164.0,322.0,49468.0,Sacramento,State Assembly 9,State Assembly,2018-01-02
1940.0,746.0,678.0,78.0,6.0,19.0,10.0,3.0,5.0,395.0,Sacramento,State Assembly 11,State Assembly,2018-01-02
763451.0,333172.0,207089.0,23588.0,3835.0,6850.0,5216.0,495.0,1442.0,181764.0,Sacramento,State Board of Equalization 1,State Board of Equalization,2018-01-02
44934.0,15129.0,16963.0,1785.0,212.0,552.0,225.0,17.0,109.0,9942.0,Sacramento,Citrus Heights,City,2018-01-02
88591.0,39235.0,23884.0,2656.0,301.0,600.0,341.0,49.0,122.0,21403.0,Sacramento,Elk Grove,City,2018-01-02
39638.0,12016.0,15832.0,1336.0,128.0,417.0,71.0,12.0,65.0,9761.0,Sacramento,Folsom,City,2018-01-02
11725.0,4116.0,4365.0,444.0,41.0,95.0,67.0,6.0,18.0,2573.0,Sacramento,Galt,City,2018-01-02
336.0,169.0,76.0,17.0,0.0,3.0,3.0,0.0,0.0,68.0,Sacramento,Isleton,City,2018-01-02
35616.0,14301.0,10120.0,1205.0,165.0,424.0,321.0,21.0,70.0,8989.0,Sacramento,Rancho Cordova,City,2018-01-02
245444.0,129568.0,41798.0,6576.0,1566.0,1804.0,2200.0,220.0,456.0,61256.0,Sacramento,Sacramento,City,2018-01-02
297167.0,118638.0,94051.0,9569.0,1422.0,2955.0,1988.0,170.0,602.0,67772.0,Sacramento,Unincorporated Area,City,2018-01-02
6122.0,2653.0,1914.0,168.0,21.0,31.0,16.0,0.0,12.0,1307.0,San Benito,County Supervisorial 1,County Supervisorial,2018-01-02
5691.0,2617.0,1574.0,198.0,36.0,42.0,15.0,0.0,6.0,1203.0,San Benito,County Supervisorial 2,County Supervisorial,2018-01-02
5174.0,2706.0,1153.0,134.0,14.0,29.0,13.0,0.0,3.0,1122.0,San Benito,County Supervisorial 3,County Supervisorial,2018-01-02
6590.0,2440.0,2544.0,192.0,28.0,64.0,15.0,0.0,13.0,1294.0,San Benito,County Supervisorial 4,County Supervisorial,2018-01-02
4433.0,2805.0,513.0,87.0,9.0,20.0,23.0,0.0,2.0,974.0,San Benito,County Supervisorial 5,County Supervisorial,2018-01-02
28010.0,13221.0,7698.0,779.0,108.0,186.0,82.0,0.0,36.0,5900.0,San Benito,US Congressional 20,US Congressional,2018-01-02
28010.0,13221.0,7698.0,779.0,108.0,186.0,82.0,0.0,36.0,5900.0,San Benito,State Senate 12,State Senate,2018-01-02
28010.0,13221.0,7698.0,779.0,108.0,186.0,82.0,0.0,36.0,5900.0,San Benito,State Assembly 30,State Assembly,2018-01-02
28010.0,13221.0,7698.0,779.0,108.0,186.0,82.0,0.0,36.0,5900.0,San Benito,State Board of Equalization 2,State Board of Equalization,2018-01-02
16546.0,8668.0,3544.0,459.0,51.0,98.0,58.0,0.0,23.0,3645.0,San Benito,Hollister,City,2018-01-02
975.0,536.0,198.0,40.0,3.0,8.0,1.0,0.0,1.0,188.0,San Benito,San Juan Bautista,City,2018-01-02
10489.0,4017.0,3956.0,280.0,54.0,80.0,23.0,0.0,12.0,2067.0,San Benito,Unincorporated Area,City,2018-01-02
173353.0,60271.0,61757.0,8624.0,517.0,1472.0,776.0,231.0,1025.0,38680.0,San Bernardino,County Supervisorial 1,County Supervisorial,2018-01-02
194588.0,76719.0,63818.0,6041.0,627.0,1300.0,712.0,225.0,848.0,44298.0,San Bernardino,County Supervisorial 2,County Supervisorial,2018-01-02
196456.0,68243.0,73547.0,7563.0,818.0,1677.0,719.0,266.0,1117.0,42506.0,San Bernardino,County Supervisorial 3,County Supervisorial,2018-01-02
166078.0,71402.0,46304.0,4652.0,499.0,1200.0,779.0,231.0,730.0,40281.0,San Bernardino,County Supervisorial 4,County Supervisorial,2018-01-02
160343.0,80561.0,33263.0,4282.0,485.0,942.0,1090.0,243.0,737.0,38740.0,San Bernardino,County Supervisorial 5,County Supervisorial,2018-01-02
