Total_Registered,Democratic,Republican,American_Independent,Green,Libertarian,Peace_and_Freedom,Unknown,Other,No_Party_Preference,county,district,district_type,date
44230.0,12161.0,20013.0,1179.0,143.0,663.0,85.0,68.0,177.0,9741.0,Placer,County Supervisorial 4,County Supervisorial,2018-04-06
41387.0,12894.0,16548.0,1249.0,290.0,574.0,121.0,50.0,218.0,9443.0,Placer,County Supervisorial 5,County Supervisorial,2018-04-06
28016.0,7581.0,12871.0,859.0,156.0,386.0,66.0,42.0,148.0,5907.0,Placer,US Congressional 1,US Congressional,2018-04-06
192148.0,55410.0,83220.0,5483.0,728.0,3098.0,375.0,304.0,775.0,42755.0,Placer,US Congressional 4,US Congressional,2018-04-06
140016.0,39069.0,62412.0,4067.0,630.0,2263.0,266.0,203.0,630.0,30476.0,Placer,State Senate 1,State Senate,2018-04-06
80148.0,23922.0,33679.0,2275.0,254.0,1221.0,175.0,143.0,293.0,18186.0,Placer,State Senate 4,State Senate,2018-04-06
34204.0,10462.0,13754.0,1055.0,236.0,462.0,95.0,49.0,190.0,7901.0,Placer,State Assembly 1,State Assembly,2018-04-06
13531.0,4122.0,5669.0,409.0,84.0,217.0,37.0,10.0,57.0,2926.0,Placer,State Assembly 5,State Assembly,2018-04-06
172429.0,48407.0,76668.0,4878.0,564.0,2805.0,309.0,287.0,676.0,37835.0,Placer,State Assembly 6,State Assembly,2018-04-06
220164.0,62991.0,96091.0,6342.0,884.0,3484.0,441.0,346.0,923.0,48662.0,Placer,State Board of Equalization 1,State Board of Equalization,2018-04-06
8687.0,2881.0,3363.0,268.0,60.0,139.0,28.0,7.0,36.0,1905.0,Placer,Auburn,City,2018-04-06
951.0,281.0,356.0,42.0,9.0,23.0,4.0,6.0,5.0,225.0,Placer,Colfax,City,2018-04-06
27815.0,7923.0,12639.0,839.0,81.0,377.0,44.0,49.0,125.0,5738.0,Placer,Lincoln,City,2018-04-06
4311.0,957.0,2161.0,132.0,20.0,88.0,7.0,7.0,12.0,927.0,Placer,Loomis,City,2018-04-06
35569.0,9873.0,15486.0,1015.0,122.0,726.0,57.0,66.0,146.0,8078.0,Placer,Rocklin,City,2018-04-06
73703.0,22293.0,30472.0,2100.0,241.0,1135.0,161.0,134.0,275.0,16892.0,Placer,Roseville,City,2018-04-06
69128.0,18783.0,31614.0,1946.0,351.0,996.0,140.0,77.0,324.0,14897.0,Placer,Unincorporated Area,City,2018-04-06
2028.0,560.0,919.0,121.0,7.0,14.0,10.0,0.0,0.0,397.0,Plumas,County Supervisorial 1,County Supervisorial,2018-04-06
2537.0,841.0,946.0,116.0,18.0,34.0,12.0,0.0,1.0,569.0,Plumas,County Supervisorial 2,County Supervisorial,2018-04-06
2542.0,606.0,1337.0,133.0,8.0,25.0,6.0,0.0,0.0,427.0,Plumas,County Supervisorial 3,County Supervisorial,2018-04-06
2251.0,726.0,832.0,103.0,15.0,26.0,8.0,0.0,0.0,541.0,Plumas,County Supervisorial 4,County Supervisorial,2018-04-06
2609.0,789.0,1177.0,122.0,14.0,33.0,3.0,0.0,1.0,470.0,Plumas,County Supervisorial 5,County Supervisorial,2018-04-06
11967.0,3522.0,5211.0,595.0,62.0,132.0,39.0,0.0,2.0,2404.0,Plumas,US Congressional 1,US Congressional,2018-04-06
11967.0,3522.0,5211.0,595.0,62.0,132.0,39.0,0.0,2.0,2404.0,Plumas,State Senate 1,State Senate,2018-04-06
11967.0,3522.0,5211.0,595.0,62.0,132.0,39.0,0.0,2.0,2404.0,Plumas,State Assembly 1,State Assembly,2018-04-06
11967.0,3522.0,5211.0,595.0,62.0,132.0,39.0,0.0,2.0,2404.0,Plumas,State Board of Equalization 1,State Board of Equalization,2018-04-06
980.0,324.0,349.0,66.0,5.0,10.0,6.0,0.0,0.0,220.0,Plumas,Portola,City,2018-04-06
10987.0,3198.0,4862.0,529.0,57.0,122.0,33.0,0.0,2.0,2184.0,Plumas,Unincorporated Area,City,2018-04-06
191453.0,70235.0,68702.0,6048.0,608.0,1500.0,771.0,360.0,982.0,42247.0,Riverside,County Supervisorial 1,County Supervisorial,2018-04-06
180788.0,68848.0,61989.0,5142.0,490.0,1341.0,704.0,449.0,789.0,41036.0,Riverside,County Supervisorial 2,County Supervisorial,2018-04-06
208777.0,60876.0,85515.0,8467.0,619.0,1935.0,603.0,434.0,1241.0,49087.0,Riverside,County Supervisorial 3,County Supervisorial,2018-04-06
184711.0,80679.0,58806.0,5179.0,525.0,1107.0,591.0,450.0,970.0,36404.0,Riverside,County Supervisorial 4,County Supervisorial,2018-04-06
198725.0,85851.0,59861.0,5998.0,547.0,1282.0,804.0,453.0,1011.0,42918.0,Riverside,County Supervisorial 5,County Supervisorial,2018-04-06
304214.0,121769.0,103288.0,9984.0,915.0,2018.0,1049.0,761.0,1702.0,62728.0,Riverside,US Congressional 36,US Congressional,2018-04-06
284092.0,131998.0,75752.0,7510.0,903.0,1812.0,1440.0,702.0,1310.0,62665.0,Riverside,US Congressional 41,US Congressional,2018-04-06
336686.0,102401.0,138747.0,11664.0,850.0,2933.0,901.0,633.0,1743.0,76814.0,Riverside,US Congressional 42,US Congressional,2018-04-06
39462.0,10321.0,17086.0,1676.0,121.0,402.0,83.0,50.0,238.0,9485.0,Riverside,US Congressional 50,US Congressional,2018-04-06
153376.0,51482.0,58565.0,5993.0,452.0,1168.0,550.0,386.0,926.0,33854.0,Riverside,State Senate 23,State Senate,2018-04-06
422723.0,146984.0,160545.0,14437.0,1227.0,3404.0,1230.0,859.0,2345.0,91692.0,Riverside,State Senate 28,State Senate,2018-04-06
388355.0,168023.0,115763.0,10404.0,1110.0,2593.0,1693.0,901.0,1722.0,86146.0,Riverside,State Senate 31,State Senate,2018-04-06
165821.0,62447.0,60061.0,5780.0,478.0,1184.0,525.0,391.0,935.0,34020.0,Riverside,State Assembly 42,State Assembly,2018-04-06
102989.0,48251.0,29172.0,2685.0,302.0,556.0,408.0,273.0,529.0,20813.0,Riverside,State Assembly 56,State Assembly,2018-04-06
193136.0,75146.0,65308.0,5247.0,483.0,1354.0,752.0,469.0,852.0,43525.0,Riverside,State Assembly 60,State Assembly,2018-04-06
195219.0,92877.0,50455.0,5157.0,627.0,1239.0,941.0,432.0,870.0,42621.0,Riverside,State Assembly 61,State Assembly,2018-04-06
227807.0,66953.0,94693.0,8610.0,635.0,2008.0,674.0,459.0,1321.0,52454.0,Riverside,State Assembly 67,State Assembly,2018-04-06
20042.0,5248.0,9415.0,892.0,92.0,217.0,55.0,40.0,145.0,3938.0,Riverside,State Assembly 71,State Assembly,2018-04-06
59440.0,15567.0,25769.0,2463.0,172.0,607.0,118.0,82.0,341.0,14321.0,Riverside,State Assembly 75,State Assembly,2018-04-06
964454.0,366489.0,334873.0,30834.0,2789.0,7165.0,3473.0,2146.0,4993.0,211692.0,Riverside,State Board of Equalization 4,State Board of Equalization,2018-04-06
12701.0,4905.0,4679.0,465.0,29.0,80.0,54.0,31.0,77.0,2381.0,Riverside,Banning,City,2018-04-06
19799.0,6763.0,7509.0,763.0,58.0,152.0,57.0,36.0,107.0,4354.0,Riverside,Beaumont,City,2018-04-06
4047.0,1532.0,1383.0,154.0,11.0,17.0,15.0,28.0,16.0,891.0,Riverside,Blythe,City,2018-04-06
4476.0,1150.0,2204.0,182.0,11.0,41.0,18.0,6.0,24.0,840.0,Riverside,Calimesa,City,2018-04-06
6360.0,1154.0,3716.0,223.0,10.0,60.0,10.0,8.0,31.0,1148.0,Riverside,Canyon Lake,City,2018-04-06
20352.0,9977.0,5260.0,504.0,67.0,123.0,78.0,49.0,114.0,4180.0,Riverside,Cathedral City,City,2018-04-06
11810.0,7480.0,1446.0,159.0,34.0,43.0,72.0,19.0,25.0,2532.0,Riverside,Coachella,City,2018-04-06
64916.0,22476.0,25343.0,1786.0,151.0,512.0,172.0,135.0,273.0,14068.0,Riverside,Corona,City,2018-04-06
10185.0,4340.0,2978.0,351.0,43.0,89.0,53.0,35.0,62.0,2234.0,Riverside,Desert Hot Springs,City,2018-04-06
25125.0,9434.0,7701.0,697.0,29.0,165.0,46.0,51.0,94.0,6908.0,Riverside,Eastvale,City,2018-04-06
35787.0,12362.0,12880.0,1498.0,98.0,235.0,130.0,112.0,208.0,8264.0,Riverside,Hemet,City,2018-04-06
2770.0,546.0,1639.0,78.0,6.0,10.0,3.0,3.0,14.0,471.0,Riverside,Indian Wells,City,2018-04-06
32557.0,15118.0,9701.0,836.0,72.0,168.0,103.0,76.0,163.0,6320.0,Riverside,Indio,City,2018-04-06
35923.0,16000.0,9803.0,929.0,102.0,233.0,210.0,158.0,166.0,8322.0,Riverside,Jurupa Valley,City,2018-04-06
19547.0,6276.0,8412.0,684.0,41.0,150.0,40.0,34.0,127.0,3783.0,Riverside,La Quinta,City,2018-04-06
23486.0,8090.0,7774.0,903.0,77.0,222.0,87.0,52.0,128.0,6153.0,Riverside,Lake Elsinore,City,2018-04-06
43892.0,13372.0,18272.0,1706.0,127.0,375.0,121.0,99.0,283.0,9537.0,Riverside,Menifee,City,2018-04-06
79263.0,41007.0,17524.0,1846.0,209.0,414.0,386.0,173.0,339.0,17365.0,Riverside,Moreno Valley,City,2018-04-06
49480.0,12858.0,22027.0,1902.0,119.0,475.0,124.0,75.0,295.0,11605.0,Riverside,Murrieta,City,2018-04-06
11799.0,2807.0,6222.0,383.0,26.0,96.0,30.0,13.0,49.0,2173.0,Riverside,Norco,City,2018-04-06
25681.0,8687.0,10700.0,858.0,72.0,187.0,62.0,48.0,130.0,4937.0,Riverside,Palm Desert,City,2018-04-06
24612.0,13624.0,5254.0,608.0,90.0,158.0,58.0,76.0,133.0,4611.0,Riverside,Palm Springs,City,2018-04-06
24638.0,14157.0,3865.0,522.0,68.0,111.0,121.0,72.0,100.0,5622.0,Riverside,Perris,City,2018-04-06
9957.0,3604.0,3987.0,292.0,16.0,47.0,19.0,19.0,47.0,1926.0,Riverside,Rancho Mirage,City,2018-04-06
129368.0,54807.0,39992.0,3757.0,484.0,942.0,624.0,259.0,643.0,27860.0,Riverside,Riverside,City,2018-04-06
17026.0,6762.0,4947.0,632.0,69.0,134.0,94.0,52.0,98.0,4238.0,Riverside,San Jacinto,City,2018-04-06
49390.0,13027.0,21313.0,2051.0,154.0,502.0,100.0,75.0,288.0,11880.0,Riverside,Temecula,City,2018-04-06
15931.0,4318.0,6828.0,645.0,64.0,156.0,54.0,29.0,93.0,3744.0,Riverside,Wildomar,City,2018-04-06
153576.0,49856.0,61514.0,5420.0,452.0,1268.0,532.0,323.0,866.0,33345.0,Riverside,Unincorporated Area,City,2018-04-06
140170.0,73024.0,23154.0,3979.0,1022.0,1203.0,1159.0,242.0,281.0,36106.0,Sacramento,County Supervisorial 1,County Supervisorial,2018-04-06
133708.0,70857.0,24081.0,3250.0,554.0,711.0,1225.0,235.0,230.0,32565.0,Sacramento,County Supervisorial 2,County Supervisorial,2018-04-06
147752.0,60446.0,46231.0,4829.0,817.0,1594.0,854.0,188.0,301.0,32492.0,Sacramento,County Supervisorial 3,County Supervisorial,2018-04-06
147580.0,47333.0,57236.0,5419.0,589.0,1692.0,526.0,129.0,325.0,34331.0,Sacramento,County Supervisorial 4,County Supervisorial,2018-04-06
163375.0,67986.0,48056.0,5201.0,617.0,1394.0,812.0,174.0,269.0,38866.0,Sacramento,County Supervisorial 5,County Supervisorial,2018-04-06
16220.0,5368.0,6073.0,586.0,64.0,174.0,101.0,20.0,44.0,3790.0,Sacramento,US Congressional 3,US Congressional,2018-04-06
312030.0,157291.0,59798.0,8888.0,1846.0,2498.0,2700.0,511.0,595.0,77903.0,Sacramento,US Congressional 6,US Congressional,2018-04-06
391420.0,152542.0,127973.0,12716.0,1650.0,3803.0,1709.0,426.0,746.0,89855.0,Sacramento,US Congressional 7,US Congressional,2018-04-06
12915.0,4445.0,4914.0,488.0,39.0,119.0,66.0,11.0,21.0,2812.0,Sacramento,US Congressional 9,US Congressional,2018-04-06
85469.0,26506.0,34731.0,3010.0,339.0,972.0,185.0,58.0,168.0,19500.0,Sacramento,State Senate 1,State Senate,2018-04-06
2941.0,1105.0,1080.0,118.0,12.0,24.0,12.0,4.0,6.0,580.0,Sacramento,State Senate 3,State Senate,2018-04-06
154619.0,57072.0,52090.0,5597.0,763.0,1776.0,928.0,184.0,362.0,35847.0,Sacramento,State Senate 4,State Senate,2018-04-06
13158.0,4521.0,5014.0,504.0,40.0,122.0,66.0,11.0,21.0,2859.0,Sacramento,State Senate 5,State Senate,2018-04-06
450239.0,221878.0,95524.0,12590.0,2368.0,3400.0,3301.0,688.0,817.0,109673.0,Sacramento,State Senate 6,State Senate,2018-04-06
26159.0,8564.0,10319.0,859.0,77.0,300.0,84.0,23.0,32.0,5901.0,Sacramento,State Senate 8,State Senate,2018-04-06
79677.0,24527.0,32406.0,2852.0,322.0,921.0,180.0,54.0,161.0,18254.0,Sacramento,State Assembly 6,State Assembly,2018-04-06
202879.0,99100.0,40559.0,6021.0,1317.0,1799.0,1588.0,318.0,417.0,51760.0,Sacramento,State Assembly 7,State Assembly,2018-04-06
247435.0,98077.0,79130.0,8196.0,1199.0,2609.0,1473.0,296.0,516.0,55939.0,Sacramento,State Assembly 8,State Assembly,2018-04-06
200761.0,97243.0,46018.0,5533.0,755.0,1247.0,1326.0,296.0,309.0,48034.0,Sacramento,State Assembly 9,State Assembly,2018-04-06
1833.0,699.0,645.0,76.0,6.0,18.0,9.0,4.0,3.0,373.0,Sacramento,State Assembly 11,State Assembly,2018-04-06
732585.0,319646.0,198758.0,22678.0,3599.0,6594.0,4576.0,968.0,1406.0,174360.0,Sacramento,State Board of Equalization 1,State Board of Equalization,2018-04-06
42877.0,14411.0,16198.0,1730.0,202.0,535.0,197.0,54.0,106.0,9444.0,Sacramento,Citrus Heights,City,2018-04-06
86811.0,38387.0,23279.0,2589.0,296.0,595.0,323.0,97.0,124.0,21121.0,Sacramento,Elk Grove,City,2018-04-06
38763.0,11778.0,15378.0,1330.0,122.0,396.0,70.0,21.0,64.0,9604.0,Sacramento,Folsom,City,2018-04-06
11538.0,4063.0,4263.0,433.0,37.0,93.0,64.0,11.0,17.0,2557.0,Sacramento,Galt,City,2018-04-06
298.0,145.0,72.0,15.0,0.0,3.0,2.0,0.0,0.0,61.0,Sacramento,Isleton,City,2018-04-06
34086.0,13691.0,9702.0,1164.0,152.0,403.0,267.0,45.0,73.0,8589.0,Sacramento,Rancho Cordova,City,2018-04-06
233157.0,123437.0,39461.0,6248.0,1456.0,1727.0,1925.0,392.0,428.0,58083.0,Sacramento,Sacramento,City,2018-04-06
285055.0,113734.0,90405.0,9169.0,1334.0,2842.0,1728.0,348.0,594.0,64901.0,Sacramento,Unincorporated Area,City,2018-04-06
6209.0,2676.0,1920.0,173.0,24.0,33.0,16.0,0.0,12.0,1355.0,San Benito,County Supervisorial 1,County Supervisorial,2018-04-06
5754.0,2622.0,1598.0,201.0,36.0,42.0,15.0,0.0,6.0,1234.0,San Benito,County Supervisorial 2,County Supervisorial,2018-04-06
5265.0,2760.0,1159.0,134.0,15.0,29.0,14.0,0.0,4.0,1150.0,San Benito,County Supervisorial 3,County Supervisorial,2018-04-06
6653.0,2460.0,2560.0,196.0,29.0,64.0,15.0,0.0,13.0,1316.0,San Benito,County Supervisorial 4,County Supervisorial,2018-04-06
4505.0,2831.0,520.0,88.0,10.0,23.0,25.0,1.0,2.0,1005.0,San Benito,County Supervisorial 5,County Supervisorial,2018-04-06
28386.0,13349.0,7757.0,792.0,114.0,191.0,85.0,1.0,37.0,6060.0,San Benito,US Congressional 20,US Congressional,2018-04-06
28386.0,13349.0,7757.0,792.0,114.0,191.0,85.0,1.0,37.0,6060.0,San Benito,State Senate 12,State Senate,2018-04-06
28386.0,13349.0,7757.0,792.0,114.0,191.0,85.0,1.0,37.0,6060.0,San Benito,State Assembly 30,State Assembly,2018-04-06
28386.0,13349.0,7757.0,792.0,114.0,191.0,85.0,1.0,37.0,6060.0,San Benito,State Board of Equalization 2,State Board of Equalization,2018-04-06
16843.0,8802.0,3581.0,462.0,56.0,102.0,61.0,1.0,24.0,3754.0,San Benito,Hollister,City,2018-04-06
982.0,538.0,195.0,41.0,3.0,8.0,1.0,0.0,1.0,195.0,San Benito,San Juan Bautista,City,2018-04-06
10561.0,4009.0,3981.0,289.0,55.0,81.0,23.0,0.0,12.0,2111.0,San Benito,Unincorporated Area,City,2018-04-06
175472.0,60898.0,61937.0,8740.0,526.0,1497.0,803.0,312.0,1106.0,39653.0,San Bernardino,County Supervisorial 1,County Supervisorial,2018-04-06
195793.0,76942.0,63811.0,6111.0,636.0,1339.0,730.0,295.0,872.0,45057.0,San Bernardino,County Supervisorial 2,County Supervisorial,2018-04-06
198030.0,68593.0,73484.0,7680.0,818.0,1704.0,748.0,400.0,1214.0,43389.0,San Bernardino,County Supervisorial 3,County Supervisorial,2018-04-06
167482.0,71752.0,46313.0,4692.0,509.0,1213.0,793.0,299.0,744.0,41167.0,San Bernardino,County Supervisorial 4,County Supervisorial,2018-04-06
162462.0,81068.0,33241.0,4361.0,493.0,960.0,1094.0,427.0,891.0,39927.0,San Bernardino,County Supervisorial 5,County Supervisorial,2018-04-06
300478.0,99216.0,112838.0,14282.0,1121.0,2756.0,1271.0,536.0,1890.0,66568.0,San Bernardino,US Congressional 8,US Congressional,2018-04-06
21825.0,6660.0,9824.0,609.0,60.0,140.0,47.0,35.0,84.0,4366.0,San Bernardino,US Congressional 27,US Congressional,2018-04-06
327493.0,138256.0,97298.0,9953.0,1089.0,2200.0,1458.0,676.0,1783.0,74780.0,San Bernardino,US Congressional 31,US Congressional,2018-04-06
211555.0,102462.0,45012.0,5721.0,636.0,1342.0,1287.0,445.0,922.0,53728.0,San Bernardino,US Congressional 35,US Congressional,2018-04-06
37888.0,12659.0,13814.0,1019.0,76.0,275.0,105.0,41.0,148.0,9751.0,San Bernardino,US Congressional 39,US Congressional,2018-04-06
58114.0,17068.0,22164.0,3151.0,290.0,641.0,290.0,111.0,399.0,14000.0,San Bernardino,State Senate 16,State Senate,2018-04-06
310339.0,150253.0,66519.0,8466.0,924.0,1897.0,1891.0,692.0,1453.0,78244.0,San Bernardino,State Senate 20,State Senate,2018-04-06
145577.0,53430.0,48228.0,7074.0,412.0,1160.0,706.0,269.0,906.0,33392.0,San Bernardino,State Senate 21,State Senate,2018-04-06
306412.0,111194.0,112969.0,10646.0,1106.0,2414.0,1030.0,551.0,1725.0,64777.0,San Bernardino,State Senate 23,State Senate,2018-04-06
41218.0,14743.0,15221.0,1237.0,177.0,329.0,146.0,69.0,197.0,9099.0,San Bernardino,State Senate 25,State Senate,2018-04-06
37579.0,12565.0,13685.0,1010.0,73.0,272.0,105.0,41.0,147.0,9681.0,San Bernardino,State Senate 29,State Senate,2018-04-06
205859.0,69860.0,74402.0,10193.0,701.0,1851.0,952.0,365.0,1294.0,46241.0,San Bernardino,State Assembly 33,State Assembly,2018-04-06
9235.0,2272.0,4383.0,512.0,31.0,109.0,17.0,12.0,58.0,1841.0,San Bernardino,State Assembly 36,State Assembly,2018-04-06
222989.0,89435.0,73151.0,6978.0,728.0,1535.0,831.0,442.0,1237.0,48652.0,San Bernardino,State Assembly 40,State Assembly,2018-04-06
54363.0,18312.0,21757.0,1658.0,217.0,417.0,171.0,75.0,254.0,11502.0,San Bernardino,State Assembly 41,State Assembly,2018-04-06
58875.0,16556.0,24889.0,2767.0,308.0,632.0,201.0,106.0,384.0,13032.0,San Bernardino,State Assembly 42,State Assembly,2018-04-06
187128.0,93115.0,36474.0,5085.0,553.0,1073.0,1233.0,442.0,917.0,48236.0,San Bernardino,State Assembly 47,State Assembly,2018-04-06
123211.0,57138.0,30045.0,3381.0,371.0,824.0,658.0,250.0,536.0,30008.0,San Bernardino,State Assembly 52,State Assembly,2018-04-06
37579.0,12565.0,13685.0,1010.0,73.0,272.0,105.0,41.0,147.0,9681.0,San Bernardino,State Assembly 55,State Assembly,2018-04-06
469414.0,175645.0,158187.0,18420.0,1542.0,3768.0,2007.0,800.0,2501.0,106544.0,San Bernardino,State Board of Equalization 1,State Board of Equalization,2018-04-06
37579.0,12565.0,13685.0,1010.0,73.0,272.0,105.0,41.0,147.0,9681.0,San Bernardino,State Board of Equalization 3,State Board of Equalization,2018-04-06
392246.0,171043.0,106914.0,12154.0,1367.0,2673.0,2056.0,892.0,2179.0,92968.0,San Bernardino,State Board of Equalization 4,State Board of Equalization,2018-04-06
10730.0,5384.0,1714.0,498.0,26.0,82.0,76.0,31.0,91.0,2828.0,San Bernardino,Adelanto,City,2018-04-06
37064.0,10511.0,16058.0,1855.0,91.0,323.0,124.0,42.0,187.0,7873.0,San Bernardino,Apple Valley,City,2018-04-06
8512.0,3251.0,2211.0,455.0,27.0,57.0,66.0,20.0,73.0,2352.0,San Bernardino,Barstow,City,2018-04-06
2645.0,650.0,1310.0,111.0,9.0,35.0,7.0,4.0,23.0,496.0,San Bernardino,Big Bear Lake,City,2018-04-06
35129.0,14027.0,11102.0,1031.0,93.0,231.0,130.0,83.0,133.0,8299.0,San Bernardino,Chino,City,2018-04-06
37579.0,12565.0,13685.0,1010.0,73.0,272.0,105.0,41.0,147.0,9681.0,San Bernardino,Chino Hills,City,2018-04-06
20252.0,10206.0,3930.0,562.0,68.0,114.0,124.0,52.0,92.0,5104.0,San Bernardino,Colton,City,2018-04-06
78635.0,38900.0,15037.0,2153.0,251.0,435.0,479.0,147.0,347.0,20886.0,San Bernardino,Fontana,City,2018-04-06
6488.0,2438.0,2294.0,232.0,24.0,42.0,21.0,13.0,34.0,1390.0,San Bernardino,Grand Terrace,City,2018-04-06
38746.0,13418.0,13318.0,1935.0,129.0,326.0,183.0,83.0,250.0,9104.0,San Bernardino,Hesperia,City,2018-04-06
24718.0,10110.0,8231.0,735.0,73.0,150.0,98.0,50.0,144.0,5127.0,San Bernardino,Highland,City,2018-04-06
10675.0,3784.0,3315.0,367.0,41.0,94.0,36.0,27.0,71.0,2940.0,San Bernardino,Loma Linda,City,2018-04-06
13446.0,6927.0,2449.0,331.0,63.0,93.0,90.0,23.0,57.0,3413.0,San Bernardino,Montclair,City,2018-04-06
1776.0,641.0,585.0,107.0,4.0,17.0,8.0,2.0,15.0,397.0,San Bernardino,Needles,City,2018-04-06
62418.0,30001.0,14263.0,1729.0,182.0,435.0,356.0,113.0,292.0,15047.0,San Bernardino,Ontario,City,2018-04-06
85442.0,31161.0,31019.0,2797.0,238.0,587.0,245.0,106.0,388.0,18901.0,San Bernardino,Rancho Cucamonga,City,2018-04-06
38246.0,13596.0,14581.0,1302.0,172.0,339.0,103.0,63.0,205.0,7885.0,San Bernardino,Redlands,City,2018-04-06
40083.0,21318.0,6536.0,1089.0,106.0,238.0,284.0,94.0,182.0,10236.0,San Bernardino,Rialto,City,2018-04-06
87692.0,40947.0,22827.0,2317.0,257.0,486.0,489.0,264.0,592.0,19513.0,San Bernardino,San Bernardino,City,2018-04-06
6194.0,1754.0,2237.0,305.0,29.0,82.0,38.0,14.0,42.0,1693.0,San Bernardino,Twenty-nine Palms,City,2018-04-06
38831.0,14151.0,14055.0,1167.0,166.0,294.0,139.0,66.0,188.0,8605.0,San Bernardino,Upland,City,2018-04-06
46338.0,20814.0,11137.0,2169.0,127.0,315.0,273.0,103.0,310.0,11090.0,San Bernardino,Victorville,City,2018-04-06
27774.0,7365.0,13155.0,1141.0,120.0,256.0,62.0,48.0,184.0,5443.0,San Bernardino,Yucaipa,City,2018-04-06
11008.0,3003.0,4420.0,582.0,48.0,118.0,48.0,18.0,83.0,2688.0,San Bernardino,Yucca Valley,City,2018-04-06
128818.0,42331.0,49317.0,5604.0,565.0,1292.0,584.0,226.0,697.0,28202.0,San Bernardino,Unincorporated Area,City,2018-04-06
294446.0,128592.0,59884.0,7558.0,1057.0,1825.0,1236.0,937.0,816.0,92541.0,San Diego,County Supervisorial 1,County Supervisorial,2018-04-06
353452.0,111995.0,131779.0,13586.0,1356.0,3478.0,960.0,656.0,1153.0,88489.0,San Diego,County Supervisorial 2,County Supervisorial,2018-04-06
339834.0,113909.0,107443.0,10997.0,1213.0,3056.0,688.0,672.0,771.0,101085.0,San Diego,County Supervisorial 3,County Supervisorial,2018-04-06
355394.0,157015.0,70399.0,11674.0,2073.0,3674.0,1144.0,1015.0,1094.0,107306.0,San Diego,County Supervisorial 4,County Supervisorial,2018-04-06
319542.0,97209.0,118627.0,12009.0,1256.0,3326.0,854.0,691.0,698.0,84872.0,San Diego,County Supervisorial 5,County Supervisorial,2018-04-06
285330.0,93835.0,96010.0,10310.0,1201.0,2931.0,696.0,632.0,633.0,79082.0,San Diego,US Congressional 49,US Congressional,2018-04-06
330415.0,90377.0,138178.0,12952.0,1182.0,3356.0,907.0,601.0,938.0,81924.0,San Diego,US Congressional 50,US Congressional,2018-04-06
233693.0,110984.0,35980.0,5921.0,996.0,1481.0,1297.0,874.0,721.0,75439.0,San Diego,US Congressional 51,US Congressional,2018-04-06
408061.0,140419.0,123242.0,13443.0,1631.0,4008.0,774.0,888.0,1038.0,122618.0,San Diego,US Congressional 52,US Congressional,2018-04-06
405169.0,173105.0,94722.0,13198.0,1945.0,3583.0,1208.0,976.0,1202.0,115230.0,San Diego,US Congressional 53,US Congressional,2018-04-06
247201.0,81671.0,83159.0,9153.0,1098.0,2609.0,664.0,545.0,571.0,67731.0,San Diego,State Senate 36,State Senate,2018-04-06
504867.0,149129.0,196423.0,18989.0,1809.0,4909.0,1299.0,939.0,1391.0,129979.0,San Diego,State Senate 38,State Senate,2018-04-06
548000.0,215649.0,139123.0,18073.0,2697.0,5578.0,1274.0,1305.0,1484.0,162817.0,San Diego,State Senate 39,State Senate,2018-04-06
362600.0,162271.0,69427.0,9609.0,1351.0,2263.0,1645.0,1182.0,1086.0,113766.0,San Diego,State Senate 40,State Senate,2018-04-06
228015.0,65182.0,93774.0,9069.0,774.0,2201.0,634.0,396.0,758.0,55227.0,San Diego,State Assembly 71,State Assembly,2018-04-06
177609.0,51652.0,69488.0,6634.0,688.0,1829.0,529.0,340.0,424.0,46025.0,San Diego,State Assembly 75,State Assembly,2018-04-06
241866.0,80272.0,80827.0,8954.0,1064.0,2559.0,649.0,527.0,549.0,66465.0,San Diego,State Assembly 76,State Assembly,2018-04-06
273847.0,87962.0,90207.0,8824.0,866.0,2392.0,465.0,536.0,678.0,81917.0,San Diego,State Assembly 77,State Assembly,2018-04-06
276045.0,116295.0,62150.0,9180.0,1639.0,3049.0,620.0,693.0,705.0,81714.0,San Diego,State Assembly 78,State Assembly,2018-04-06
254478.0,107500.0,58385.0,8064.0,1064.0,2032.0,905.0,760.0,811.0,74957.0,San Diego,State Assembly 79,State Assembly,2018-04-06
210808.0,99857.0,33301.0,5099.0,860.0,1297.0,1080.0,719.0,607.0,67988.0,San Diego,State Assembly 80,State Assembly,2018-04-06
1662668.0,608720.0,488132.0,55824.0,6955.0,15359.0,4882.0,3971.0,4532.0,474293.0,San Diego,State Board of Equalization 4,State Board of Equalization,2018-04-06
66482.0,20360.0,24505.0,2415.0,240.0,660.0,93.0,116.0,136.0,17957.0,San Diego,Carlsbad,City,2018-04-06
132056.0,56109.0,29375.0,3485.0,441.0,764.0,468.0,379.0,326.0,40709.0,San Diego,Chula Vista,City,2018-04-06
10365.0,2636.0,4484.0,336.0,30.0,101.0,17.0,29.0,21.0,2711.0,San Diego,Coronado,City,2018-04-06
3088.0,1116.0,1004.0,95.0,11.0,30.0,6.0,4.0,5.0,817.0,San Diego,Del Mar,City,2018-04-06
40973.0,13589.0,14081.0,1591.0,133.0,326.0,165.0,112.0,132.0,10844.0,San Diego,El Cajon,City,2018-04-06
40010.0,15170.0,11584.0,1360.0,255.0,416.0,81.0,63.0,96.0,10985.0,San Diego,Encinitas,City,2018-04-06
