Total_Registered,Democratic,Republican,American_Independent,Americans_Elect,Green,Libertarian,Peace_and_Freedom,Other,No_Party_Preference,county,district,district_type,date
14183.0,5151.0,4988.0,437.0,0.0,404.0,135.0,36.0,29.0,3003.0,Nevada,County Supervisorial  1,County Supervisorial,2012-10-22
13551.0,3603.0,6626.0,453.0,0.0,239.0,113.0,20.0,35.0,2462.0,Nevada,County Supervisorial  2,County Supervisorial,2012-10-22
11479.0,4059.0,4096.0,402.0,0.0,226.0,111.0,31.0,26.0,2528.0,Nevada,County Supervisorial  3,County Supervisorial,2012-10-22
13239.0,3964.0,5452.0,487.0,1.0,390.0,119.0,48.0,40.0,2738.0,Nevada,County Supervisorial  4,County Supervisorial,2012-10-22
10401.0,3959.0,2719.0,411.0,0.0,224.0,120.0,17.0,13.0,2938.0,Nevada,County Supervisorial  5,County Supervisorial,2012-10-22
54133.0,17319.0,21710.0,1844.0,1.0,1301.0,504.0,139.0,136.0,11179.0,Nevada,US Congressional  1,US Congressional,2012-10-22
8720.0,3417.0,2171.0,346.0,0.0,182.0,94.0,13.0,7.0,2490.0,Nevada,US Congressional  4,US Congressional,2012-10-22
62853.0,20736.0,23881.0,2190.0,1.0,1483.0,598.0,152.0,143.0,13669.0,Nevada,State Senate  1,State Senate,2012-10-22
62853.0,20736.0,23881.0,2190.0,1.0,1483.0,598.0,152.0,143.0,13669.0,Nevada,State Assembly  1,State Assembly,2012-10-22
62853.0,20736.0,23881.0,2190.0,1.0,1483.0,598.0,152.0,143.0,13669.0,Nevada,State Board of Equalization 1,State Board of Equalization,2012-10-22
6637.0,2452.0,2212.0,238.0,0.0,119.0,70.0,25.0,16.0,1505.0,Nevada,Grass Valley,City,2012-10-22
2132.0,941.0,474.0,74.0,0.0,94.0,23.0,5.0,3.0,518.0,Nevada,Nevada City,City,2012-10-22
8589.0,3379.0,2127.0,339.0,0.0,179.0,93.0,13.0,7.0,2452.0,Nevada,Truckee,City,2012-10-22
45495.0,13964.0,19068.0,1539.0,1.0,1091.0,412.0,109.0,117.0,9194.0,Nevada,Unincorporated Area,City,2012-10-22
262060.0,107852.0,85186.0,5648.0,80.0,941.0,1622.0,1228.0,1118.0,58385.0,Orange,County Supervisorial  1,County Supervisorial,2012-10-22
390631.0,113370.0,170987.0,11251.0,52.0,2038.0,3546.0,1066.0,1861.0,86460.0,Orange,County Supervisorial  2,County Supervisorial,2012-10-22
347944.0,100625.0,148688.0,8733.0,33.0,1536.0,2725.0,822.0,1281.0,83501.0,Orange,County Supervisorial  3,County Supervisorial,2012-10-22
293295.0,106391.0,107675.0,7635.0,37.0,1259.0,2069.0,1073.0,1256.0,65900.0,Orange,County Supervisorial  4,County Supervisorial,2012-10-22
389071.0,103453.0,180775.0,11645.0,38.0,1753.0,3034.0,778.0,1444.0,86151.0,Orange,County Supervisorial  5,County Supervisorial,2012-10-22
9240.0,3295.0,3391.0,206.0,0.0,19.0,44.0,36.0,29.0,2220.0,Orange,US Congressional 38,US Congressional,2012-10-22
247444.0,76466.0,106275.0,6542.0,20.0,1007.0,1789.0,726.0,1025.0,53594.0,Orange,US Congressional 39,US Congressional,2012-10-22
436450.0,122856.0,190718.0,11237.0,27.0,1811.0,3273.0,909.0,1496.0,104123.0,Orange,US Congressional 45,US Congressional,2012-10-22
275309.0,121964.0,82791.0,6269.0,84.0,1146.0,1863.0,1181.0,1136.0,58875.0,Orange,US Congressional 46,US Congressional,2012-10-22
154120.0,52164.0,59537.0,3982.0,32.0,601.0,1051.0,640.0,727.0,35386.0,Orange,US Congressional 47,US Congressional,2012-10-22
455429.0,129248.0,199856.0,13187.0,63.0,2394.0,4055.0,1238.0,2103.0,103285.0,Orange,US Congressional 48,US Congressional,2012-10-22
105009.0,25698.0,50743.0,3489.0,14.0,549.0,921.0,237.0,444.0,22914.0,Orange,US Congressional 49,US Congressional,2012-10-22
358952.0,120416.0,143501.0,9275.0,42.0,1436.0,2483.0,1189.0,1542.0,79068.0,Orange,State Senate 29,State Senate,2012-10-22
29792.0,12068.0,9530.0,794.0,5.0,117.0,185.0,137.0,123.0,6833.0,Orange,State Senate 32,State Senate,2012-10-22
409668.0,155007.0,147021.0,9679.0,100.0,1634.0,2796.0,1660.0,1769.0,90002.0,Orange,State Senate 34,State Senate,2012-10-22
302526.0,76639.0,144229.0,9124.0,34.0,1360.0,2392.0,598.0,1153.0,66997.0,Orange,State Senate 36,State Senate,2012-10-22
582063.0,167561.0,249030.0,16040.0,59.0,2980.0,5140.0,1383.0,2373.0,137497.0,Orange,State Senate 37,State Senate,2012-10-22
132258.0,37405.0,62735.0,3577.0,10.0,465.0,894.0,317.0,497.0,26358.0,Orange,State Assembly 55,State Assembly,2012-10-22
233384.0,84299.0,83791.0,5994.0,33.0,982.0,1643.0,916.0,1083.0,54643.0,Orange,State Assembly 65,State Assembly,2012-10-22
268110.0,76424.0,119066.0,7006.0,28.0,1088.0,2183.0,646.0,1017.0,60652.0,Orange,State Assembly 68,State Assembly,2012-10-22
165054.0,81355.0,43176.0,3148.0,58.0,651.0,1025.0,743.0,605.0,34293.0,Orange,State Assembly 69,State Assembly,2012-10-22
271109.0,85394.0,111943.0,7131.0,46.0,1104.0,1929.0,1021.0,1260.0,61281.0,Orange,State Assembly 72,State Assembly,2012-10-22
302526.0,76639.0,144229.0,9124.0,34.0,1360.0,2392.0,598.0,1153.0,66997.0,Orange,State Assembly 73,State Assembly,2012-10-22
310560.0,90175.0,128371.0,8932.0,31.0,1877.0,2930.0,726.0,1345.0,76173.0,Orange,State Assembly 74,State Assembly,2012-10-22
1683001.0,531691.0,693311.0,44912.0,240.0,7527.0,12996.0,4967.0,6960.0,380397.0,Orange,State Board of Equalization 4,State Board of Equalization,2012-10-22
28759.0,8229.0,11668.0,870.0,5.0,126.0,248.0,54.0,101.0,7458.0,Orange,Aliso Viejo,City,2012-10-22
151671.0,56908.0,55113.0,3846.0,20.0,596.0,963.0,557.0,653.0,33015.0,Orange,Anaheim,City,2012-10-22
25215.0,7214.0,11888.0,699.0,2.0,80.0,167.0,46.0,88.0,5031.0,Orange,Brea,City,2012-10-22
40330.0,15650.0,13439.0,1070.0,5.0,149.0,256.0,172.0,160.0,9429.0,Orange,Buena Park,City,2012-10-22
60575.0,18243.0,23302.0,2137.0,16.0,491.0,806.0,197.0,345.0,15038.0,Orange,Costa Mesa,City,2012-10-22
29214.0,9667.0,11590.0,700.0,5.0,114.0,202.0,91.0,127.0,6718.0,Orange,Cypress,City,2012-10-22
24163.0,6282.0,11129.0,871.0,5.0,157.0,226.0,59.0,122.0,5312.0,Orange,Dana Point,City,2012-10-22
37107.0,10470.0,16798.0,910.0,2.0,152.0,248.0,118.0,165.0,8244.0,Orange,Fountain Valley,City,2012-10-22
75502.0,24540.0,29210.0,1920.0,5.0,395.0,639.0,262.0,346.0,18185.0,Orange,Fullerton,City,2012-10-22
82703.0,29050.0,30760.0,1978.0,15.0,275.0,538.0,376.0,396.0,19315.0,Orange,Garden Grove,City,2012-10-22
131943.0,36486.0,58832.0,3952.0,14.0,775.0,1303.0,333.0,713.0,29535.0,Orange,Huntington Beach,City,2012-10-22
121533.0,38685.0,40393.0,2823.0,6.0,613.0,884.0,278.0,365.0,37486.0,Orange,Irvine,City,2012-10-22
29259.0,10923.0,10841.0,857.0,3.0,133.0,185.0,109.0,114.0,6094.0,Orange,La Habra,City,2012-10-22
9240.0,3295.0,3391.0,206.0,0.0,19.0,44.0,36.0,29.0,2220.0,Orange,La Palma,City,2012-10-22
19127.0,7038.0,6703.0,597.0,2.0,177.0,184.0,55.0,86.0,4285.0,Orange,Laguna Beach,City,2012-10-22
20043.0,5255.0,9181.0,562.0,3.0,95.0,157.0,45.0,82.0,4663.0,Orange,Laguna Hills,City,2012-10-22
43721.0,11561.0,20316.0,1293.0,7.0,197.0,317.0,85.0,172.0,9773.0,Orange,Laguna Niguel,City,2012-10-22
14973.0,5746.0,6023.0,391.0,0.0,36.0,44.0,13.0,30.0,2690.0,Orange,Laguna Woods,City,2012-10-22
46604.0,12592.0,21401.0,1441.0,2.0,177.0,391.0,99.0,158.0,10343.0,Orange,Lake Forest,City,2012-10-22
7129.0,2371.0,2915.0,216.0,0.0,36.0,52.0,29.0,36.0,1474.0,Orange,Los Alamitos,City,2012-10-22
63792.0,16797.0,30705.0,1801.0,2.0,249.0,426.0,130.0,242.0,13440.0,Orange,Mission Viejo,City,2012-10-22
64405.0,13464.0,34926.0,1715.0,5.0,256.0,567.0,100.0,226.0,13146.0,Orange,Newport Beach,City,2012-10-22
74246.0,22230.0,32927.0,2103.0,15.0,334.0,661.0,217.0,279.0,15480.0,Orange,Orange,City,2012-10-22
29134.0,8671.0,12978.0,793.0,3.0,104.0,225.0,79.0,124.0,6157.0,Orange,Placentia,City,2012-10-22
29665.0,7159.0,14527.0,853.0,0.0,105.0,226.0,48.0,87.0,6660.0,Orange,Rancho Santa Margarita,City,2012-10-22
42832.0,9906.0,21177.0,1478.0,4.0,232.0,405.0,97.0,184.0,9349.0,Orange,San Clemente,City,2012-10-22
20349.0,5421.0,9792.0,588.0,4.0,106.0,171.0,57.0,90.0,4120.0,Orange,San Juan Capistrano,City,2012-10-22
114286.0,58836.0,28254.0,1997.0,54.0,420.0,663.0,525.0,407.0,23130.0,Orange,Santa Ana,City,2012-10-22
19059.0,6548.0,8384.0,503.0,3.0,94.0,117.0,30.0,60.0,3320.0,Orange,Seal Beach,City,2012-10-22
15519.0,6233.0,4990.0,403.0,5.0,60.0,103.0,75.0,112.0,3538.0,Orange,Stanton,City,2012-10-22
36663.0,11817.0,13936.0,915.0,5.0,184.0,325.0,129.0,164.0,9188.0,Orange,Tustin,City,2012-10-22
4672.0,841.0,2947.0,79.0,0.0,15.0,30.0,2.0,12.0,746.0,Orange,Villa Park,City,2012-10-22
48630.0,15031.0,19235.0,1294.0,11.0,168.0,305.0,261.0,246.0,12079.0,Orange,Westminster,City,2012-10-22
45494.0,9787.0,25308.0,1166.0,2.0,136.0,292.0,78.0,157.0,8568.0,Orange,Yorba Linda,City,2012-10-22
75444.0,18745.0,38332.0,1885.0,10.0,271.0,626.0,125.0,282.0,15168.0,Orange,Unincorporated Area,City,2012-10-22
42009.0,12374.0,19281.0,928.0,1.0,157.0,402.0,64.0,57.0,8745.0,Placer,County Supervisorial  1,County Supervisorial,2012-10-22
39498.0,10866.0,19626.0,868.0,3.0,146.0,375.0,46.0,60.0,7508.0,Placer,County Supervisorial  2,County Supervisorial,2012-10-22
41409.0,10962.0,20271.0,967.0,1.0,261.0,527.0,80.0,71.0,8269.0,Placer,County Supervisorial  3,County Supervisorial,2012-10-22
43937.0,11774.0,21779.0,859.0,1.0,165.0,493.0,52.0,64.0,8750.0,Placer,County Supervisorial  4,County Supervisorial,2012-10-22
41751.0,12574.0,17614.0,984.0,0.0,411.0,425.0,127.0,142.0,9474.0,Placer,County Supervisorial  5,County Supervisorial,2012-10-22
27838.0,7610.0,13329.0,681.0,0.0,209.0,246.0,67.0,93.0,5603.0,Placer,US Congressional  1,US Congressional,2012-10-22
180766.0,50940.0,85242.0,3925.0,6.0,931.0,1976.0,302.0,301.0,37143.0,Placer,US Congressional  4,US Congressional,2012-10-22
134567.0,37070.0,64057.0,2979.0,4.0,867.0,1462.0,266.0,294.0,27568.0,Placer,State Senate  1,State Senate,2012-10-22
74037.0,21480.0,34514.0,1627.0,2.0,273.0,760.0,103.0,100.0,15178.0,Placer,State Senate  4,State Senate,2012-10-22
34495.0,10340.0,14558.0,852.0,0.0,327.0,328.0,108.0,120.0,7862.0,Placer,State Assembly  1,State Assembly,2012-10-22
13451.0,3991.0,5904.0,301.0,0.0,131.0,165.0,30.0,35.0,2894.0,Placer,State Assembly  5,State Assembly,2012-10-22
160658.0,44219.0,78109.0,3453.0,6.0,682.0,1729.0,231.0,239.0,31990.0,Placer,State Assembly  6,State Assembly,2012-10-22
208604.0,58550.0,98571.0,4606.0,6.0,1140.0,2222.0,369.0,394.0,42746.0,Placer,State Board of Equalization 1,State Board of Equalization,2012-10-22
8620.0,2669.0,3601.0,181.0,0.0,91.0,115.0,21.0,23.0,1919.0,Placer,Auburn,City,2012-10-22
927.0,264.0,350.0,37.0,0.0,14.0,11.0,2.0,3.0,246.0,Placer,Colfax,City,2012-10-22
24933.0,7274.0,12128.0,533.0,3.0,60.0,173.0,32.0,36.0,4694.0,Placer,Lincoln,City,2012-10-22
4255.0,1007.0,2201.0,90.0,0.0,31.0,58.0,6.0,8.0,854.0,Placer,Loomis,City,2012-10-22
32755.0,8720.0,15748.0,764.0,1.0,195.0,450.0,58.0,42.0,6777.0,Placer,Rocklin,City,2012-10-22
68145.0,20016.0,31340.0,1485.0,1.0,255.0,719.0,95.0,90.0,14144.0,Placer,Roseville,City,2012-10-22
68969.0,18600.0,33203.0,1516.0,1.0,494.0,696.0,155.0,192.0,14112.0,Placer,Unincorporated Area,City,2012-10-22
2249.0,629.0,976.0,129.0,0.0,13.0,16.0,8.0,0.0,478.0,Plumas,County Supervisorial  1,County Supervisorial,2012-10-22
2691.0,949.0,964.0,127.0,0.0,29.0,27.0,11.0,0.0,584.0,Plumas,County Supervisorial  2,County Supervisorial,2012-10-22
2850.0,755.0,1448.0,136.0,2.0,7.0,24.0,5.0,0.0,473.0,Plumas,County Supervisorial  3,County Supervisorial,2012-10-22
2521.0,879.0,940.0,123.0,0.0,30.0,12.0,13.0,0.0,524.0,Plumas,County Supervisorial  4,County Supervisorial,2012-10-22
2918.0,929.0,1302.0,134.0,0.0,14.0,23.0,3.0,0.0,513.0,Plumas,County Supervisorial  5,County Supervisorial,2012-10-22
13229.0,4141.0,5630.0,649.0,2.0,93.0,102.0,40.0,0.0,2572.0,Plumas,US Congressional  1,US Congressional,2012-10-22
13229.0,4141.0,5630.0,649.0,2.0,93.0,102.0,40.0,0.0,2572.0,Plumas,State Senate  1,State Senate,2012-10-22
13229.0,4141.0,5630.0,649.0,2.0,93.0,102.0,40.0,0.0,2572.0,Plumas,State Assembly  1,State Assembly,2012-10-22
13229.0,4141.0,5630.0,649.0,2.0,93.0,102.0,40.0,0.0,2572.0,Plumas,State Board of Equalization 1,State Board of Equalization,2012-10-22
1061.0,350.0,350.0,70.0,0.0,12.0,14.0,4.0,0.0,261.0,Plumas,Portola,City,2012-10-22
12168.0,3791.0,5280.0,579.0,2.0,81.0,88.0,36.0,0.0,2311.0,Plumas,Unincorporated Area,City,2012-10-22
192623.0,66027.0,81427.0,5746.0,17.0,663.0,1129.0,546.0,1591.0,35477.0,Riverside,County Supervisorial  1,County Supervisorial,2012-10-22
177097.0,62767.0,72843.0,4753.0,8.0,566.0,1033.0,513.0,1314.0,33300.0,Riverside,County Supervisorial  2,County Supervisorial,2012-10-22
199692.0,56468.0,91836.0,7453.0,7.0,582.0,1243.0,454.0,1823.0,39826.0,Riverside,County Supervisorial  3,County Supervisorial,2012-10-22
177815.0,75835.0,65076.0,4593.0,5.0,408.0,748.0,330.0,1302.0,29518.0,Riverside,County Supervisorial  4,County Supervisorial,2012-10-22
196178.0,82064.0,74282.0,5348.0,9.0,463.0,902.0,476.0,1462.0,31172.0,Riverside,County Supervisorial  5,County Supervisorial,2012-10-22
292936.0,114406.0,114288.0,8969.0,9.0,771.0,1422.0,650.0,2306.0,50115.0,Riverside,US Congressional 36,US Congressional,2012-10-22
295154.0,124895.0,109824.0,7028.0,22.0,927.0,1473.0,898.0,2158.0,47929.0,Riverside,US Congressional 41,US Congressional,2012-10-22
317130.0,94366.0,143050.0,10421.0,14.0,884.0,1912.0,714.0,2663.0,63106.0,Riverside,US Congressional 42,US Congressional,2012-10-22
38185.0,9494.0,18302.0,1475.0,1.0,100.0,248.0,57.0,365.0,8143.0,Riverside,US Congressional 50,US Congressional,2012-10-22
144050.0,47768.0,62010.0,5363.0,6.0,379.0,808.0,356.0,1253.0,26107.0,Riverside,State Senate 23,State Senate,2012-10-22
402315.0,136610.0,170399.0,12708.0,15.0,1129.0,2202.0,820.0,3374.0,75058.0,Riverside,State Senate 28,State Senate,2012-10-22
397040.0,158783.0,153055.0,9822.0,25.0,1174.0,2045.0,1143.0,2865.0,68128.0,Riverside,State Senate 31,State Senate,2012-10-22
161236.0,57902.0,66836.0,5266.0,4.0,418.0,813.0,315.0,1314.0,28368.0,Riverside,State Assembly 42,State Assembly,2012-10-22
96442.0,45902.0,31443.0,2274.0,4.0,196.0,390.0,225.0,670.0,15338.0,Riverside,State Assembly 56,State Assembly,2012-10-22
186140.0,66142.0,76211.0,5091.0,10.0,518.0,1026.0,542.0,1422.0,35178.0,Riverside,State Assembly 60,State Assembly,2012-10-22
210900.0,92641.0,76844.0,4731.0,15.0,656.0,1019.0,601.0,1443.0,32950.0,Riverside,State Assembly 61,State Assembly,2012-10-22
211900.0,61092.0,96910.0,7590.0,11.0,631.0,1293.0,495.0,1944.0,41934.0,Riverside,State Assembly 67,State Assembly,2012-10-22
20631.0,5364.0,10370.0,853.0,0.0,114.0,147.0,58.0,196.0,3529.0,Riverside,State Assembly 71,State Assembly,2012-10-22
56156.0,14118.0,26850.0,2088.0,2.0,149.0,367.0,83.0,503.0,11996.0,Riverside,State Assembly 75,State Assembly,2012-10-22
943405.0,343161.0,385464.0,27893.0,46.0,2682.0,5055.0,2319.0,7492.0,169293.0,Riverside,State Board of Equalization 4,State Board of Equalization,2012-10-22
12659.0,4915.0,5183.0,410.0,0.0,32.0,61.0,26.0,103.0,1929.0,Riverside,Banning,City,2012-10-22
16094.0,5399.0,6617.0,661.0,1.0,46.0,90.0,27.0,154.0,3099.0,Riverside,Beaumont,City,2012-10-22
4864.0,1948.0,1762.0,192.0,1.0,11.0,30.0,8.0,27.0,885.0,Riverside,Blythe,City,2012-10-22
4297.0,1246.0,2105.0,179.0,0.0,10.0,19.0,14.0,37.0,687.0,Riverside,Calimesa,City,2012-10-22
6213.0,1227.0,3582.0,253.0,0.0,20.0,30.0,12.0,54.0,1035.0,Riverside,Canyon Lake,City,2012-10-22
19535.0,9134.0,6298.0,450.0,0.0,46.0,62.0,55.0,129.0,3361.0,Riverside,Cathedral City,City,2012-10-22
9795.0,7142.0,1274.0,93.0,1.0,7.0,20.0,22.0,39.0,1197.0,Riverside,Coachella,City,2012-10-22
66194.0,21739.0,28823.0,1782.0,1.0,188.0,373.0,162.0,465.0,12661.0,Riverside,Corona,City,2012-10-22
9262.0,4070.0,3060.0,293.0,1.0,19.0,62.0,32.0,78.0,1647.0,Riverside,Desert Hot Springs,City,2012-10-22
21546.0,8143.0,7474.0,590.0,2.0,27.0,103.0,46.0,141.0,5020.0,Riverside,Eastvale,City,2012-10-22
35194.0,11908.0,15041.0,1305.0,3.0,75.0,176.0,90.0,288.0,6308.0,Riverside,Hemet,City,2012-10-22
3011.0,571.0,1885.0,79.0,0.0,3.0,11.0,1.0,23.0,438.0,Riverside,Indian Wells,City,2012-10-22
29625.0,14179.0,9814.0,658.0,1.0,56.0,107.0,67.0,196.0,4547.0,Riverside,Indio,City,2012-10-22
33678.0,13406.0,12690.0,862.0,0.0,110.0,170.0,115.0,278.0,6047.0,Riverside,Jurupa Valley,City,2012-10-22
19629.0,5974.0,9354.0,634.0,1.0,33.0,85.0,32.0,162.0,3354.0,Riverside,La Quinta,City,2012-10-22
19050.0,6409.0,7059.0,694.0,4.0,69.0,143.0,54.0,180.0,4438.0,Riverside,Lake Elsinore,City,2012-10-22
38995.0,12115.0,17355.0,1480.0,1.0,91.0,223.0,67.0,346.0,7317.0,Riverside,Menifee,City,2012-10-22
85356.0,40669.0,29379.0,1713.0,5.0,182.0,334.0,223.0,535.0,12316.0,Riverside,Moreno Valley,City,2012-10-22
48587.0,12321.0,23429.0,1753.0,2.0,125.0,300.0,95.0,488.0,10074.0,Riverside,Murrieta,City,2012-10-22
12273.0,3091.0,6467.0,385.0,1.0,28.0,84.0,27.0,95.0,2095.0,Riverside,Norco,City,2012-10-22
25044.0,7888.0,11538.0,742.0,0.0,64.0,116.0,28.0,195.0,4473.0,Riverside,Palm Desert,City,2012-10-22
24274.0,12407.0,6551.0,664.0,0.0,92.0,106.0,37.0,199.0,4218.0,Riverside,Palm Springs,City,2012-10-22
24588.0,13194.0,7123.0,408.0,1.0,50.0,90.0,76.0,171.0,3475.0,Riverside,Perris,City,2012-10-22
10139.0,3323.0,4649.0,227.0,0.0,17.0,39.0,9.0,60.0,1815.0,Riverside,Rancho Mirage,City,2012-10-22
136040.0,51952.0,54007.0,3647.0,14.0,535.0,802.0,427.0,1073.0,23583.0,Riverside,Riverside,City,2012-10-22
16413.0,5996.0,6372.0,579.0,0.0,50.0,103.0,64.0,137.0,3112.0,Riverside,San Jacinto,City,2012-10-22
47372.0,11936.0,22639.0,1805.0,1.0,133.0,314.0,72.0,442.0,10030.0,Riverside,Temecula,City,2012-10-22
14897.0,3970.0,6820.0,574.0,0.0,64.0,106.0,51.0,163.0,3149.0,Riverside,Wildomar,City,2012-10-22
148781.0,46889.0,67114.0,4781.0,5.0,499.0,896.0,380.0,1234.0,26983.0,Riverside,Unincorporated Area,City,2012-10-22
130582.0,66681.0,28729.0,3409.0,5.0,1261.0,839.0,659.0,249.0,28750.0,Sacramento,County Supervisorial  1,County Supervisorial,2012-10-22
126698.0,67625.0,30038.0,3044.0,4.0,550.0,496.0,715.0,218.0,24008.0,Sacramento,County Supervisorial  2,County Supervisorial,2012-10-22
150482.0,63824.0,54527.0,4092.0,3.0,872.0,883.0,416.0,316.0,25549.0,Sacramento,County Supervisorial  3,County Supervisorial,2012-10-22
142364.0,46332.0,60935.0,4822.0,5.0,649.0,973.0,371.0,300.0,27977.0,Sacramento,County Supervisorial  4,County Supervisorial,2012-10-22
148773.0,62498.0,51459.0,4342.0,8.0,568.0,819.0,432.0,254.0,28393.0,Sacramento,County Supervisorial  5,County Supervisorial,2012-10-22
15415.0,5286.0,6236.0,555.0,1.0,63.0,84.0,60.0,38.0,3092.0,Sacramento,US Congressional  3,US Congressional,2012-10-22
298659.0,151297.0,73574.0,7846.0,10.0,2084.0,1678.0,1479.0,551.0,60140.0,Sacramento,US Congressional  6,US Congressional,2012-10-22
373566.0,146491.0,141176.0,10904.0,14.0,1718.0,2169.0,994.0,735.0,69365.0,Sacramento,US Congressional  7,US Congressional,2012-10-22
11259.0,3886.0,4702.0,404.0,0.0,35.0,79.0,60.0,13.0,2080.0,Sacramento,US Congressional  9,US Congressional,2012-10-22
82080.0,25000.0,37152.0,2591.0,1.0,379.0,541.0,132.0,169.0,16115.0,Sacramento,State Senate  1,State Senate,2012-10-22
2949.0,1073.0,1199.0,112.0,0.0,9.0,17.0,6.0,10.0,523.0,Sacramento,State Senate  3,State Senate,2012-10-22
152641.0,58660.0,58268.0,4921.0,8.0,813.0,1014.0,526.0,351.0,28080.0,Sacramento,State Senate  4,State Senate,2012-10-22
11495.0,3975.0,4802.0,411.0,0.0,37.0,79.0,60.0,13.0,2118.0,Sacramento,State Senate  5,State Senate,2012-10-22
426599.0,210384.0,114183.0,11010.0,15.0,2589.0,2197.0,1816.0,758.0,83647.0,Sacramento,State Senate  6,State Senate,2012-10-22
23135.0,7868.0,10084.0,664.0,1.0,73.0,162.0,53.0,36.0,4194.0,Sacramento,State Senate  8,State Senate,2012-10-22
76200.0,23168.0,34445.0,2434.0,1.0,362.0,513.0,126.0,160.0,14991.0,Sacramento,State Assembly  6,State Assembly,2012-10-22
190666.0,91956.0,48294.0,5269.0,7.0,1574.0,1210.0,907.0,365.0,41084.0,Sacramento,State Assembly  7,State Assembly,2012-10-22
244595.0,101276.0,89775.0,6976.0,11.0,1262.0,1486.0,763.0,515.0,42531.0,Sacramento,State Assembly  8,State Assembly,2012-10-22
185572.0,89878.0,52456.0,4956.0,6.0,696.0,787.0,793.0,292.0,35708.0,Sacramento,State Assembly  9,State Assembly,2012-10-22
1866.0,682.0,718.0,74.0,0.0,6.0,14.0,4.0,5.0,363.0,Sacramento,State Assembly 11,State Assembly,2012-10-22
698899.0,306960.0,225688.0,19709.0,25.0,3900.0,4010.0,2593.0,1337.0,134677.0,Sacramento,State Board of Equalization 1,State Board of Equalization,2012-10-22
42586.0,14728.0,17759.0,1561.0,2.0,246.0,308.0,154.0,105.0,7723.0,Sacramento,Citrus Heights,City,2012-10-22
77925.0,33825.0,25309.0,2244.0,2.0,260.0,339.0,180.0,117.0,15649.0,Sacramento,Elk Grove,City,2012-10-22
36458.0,10810.0,16271.0,1177.0,1.0,127.0,241.0,50.0,50.0,7731.0,Sacramento,Folsom,City,2012-10-22
10071.0,3568.0,4085.0,367.0,0.0,29.0,65.0,58.0,10.0,1889.0,Sacramento,Galt,City,2012-10-22
336.0,180.0,75.0,13.0,0.0,1.0,0.0,0.0,0.0,67.0,Sacramento,Isleton,City,2012-10-22
31620.0,13765.0,10600.0,877.0,4.0,150.0,235.0,105.0,72.0,5812.0,Sacramento,Rancho Cordova,City,2012-10-22
220060.0,114807.0,49447.0,5519.0,7.0,1725.0,1213.0,1113.0,395.0,45834.0,Sacramento,Sacramento,City,2012-10-22
279843.0,115277.0,102142.0,7951.0,9.0,1362.0,1609.0,933.0,588.0,49972.0,Sacramento,Unincorporated Area,City,2012-10-22
5693.0,2405.0,1889.0,131.0,0.0,30.0,34.0,19.0,12.0,1173.0,San Benito,County Supervisorial  1,County Supervisorial,2012-10-22
5562.0,2511.0,1647.0,169.0,0.0,55.0,39.0,15.0,6.0,1120.0,San Benito,County Supervisorial  2,County Supervisorial,2012-10-22
4629.0,2522.0,1085.0,111.0,0.0,11.0,18.0,10.0,10.0,862.0,San Benito,County Supervisorial  3,County Supervisorial,2012-10-22
6388.0,2290.0,2620.0,192.0,1.0,30.0,36.0,11.0,10.0,1198.0,San Benito,County Supervisorial  4,County Supervisorial,2012-10-22
4308.0,2862.0,586.0,75.0,0.0,18.0,12.0,15.0,7.0,733.0,San Benito,County Supervisorial  5,County Supervisorial,2012-10-22
26580.0,12590.0,7827.0,678.0,1.0,144.0,139.0,70.0,45.0,5086.0,San Benito,US Congressional 20,US Congressional,2012-10-22
26580.0,12590.0,7827.0,678.0,1.0,144.0,139.0,70.0,45.0,5086.0,San Benito,State Senate 12,State Senate,2012-10-22
26580.0,12590.0,7827.0,678.0,1.0,144.0,139.0,70.0,45.0,5086.0,San Benito,State Assembly 30,State Assembly,2012-10-22
26580.0,12590.0,7827.0,678.0,1.0,144.0,139.0,70.0,45.0,5086.0,San Benito,State Board of Equalization 2,State Board of Equalization,2012-10-22
15141.0,8115.0,3522.0,366.0,1.0,70.0,70.0,44.0,29.0,2924.0,San Benito,Hollister,City,2012-10-22
963.0,491.0,224.0,38.0,0.0,6.0,6.0,3.0,1.0,194.0,San Benito,San Juan Bautista,City,2012-10-22
10476.0,3984.0,4081.0,274.0,0.0,68.0,63.0,23.0,15.0,1968.0,San Benito,Unincorporated Area,City,2012-10-22
165133.0,56151.0,65360.0,7897.0,4.0,520.0,1091.0,544.0,473.0,33093.0,San Bernardino,County Supervisorial  1,County Supervisorial,2012-10-22
190061.0,71778.0,71322.0,5916.0,20.0,760.0,1008.0,624.0,323.0,38310.0,San Bernardino,County Supervisorial  2,County Supervisorial,2012-10-22
190605.0,64456.0,77961.0,7539.0,2.0,839.0,1255.0,580.0,498.0,37475.0,San Bernardino,County Supervisorial  3,County Supervisorial,2012-10-22
159355.0,65676.0,53543.0,4444.0,7.0,538.0,838.0,581.0,259.0,33469.0,San Bernardino,County Supervisorial  4,County Supervisorial,2012-10-22
146427.0,72015.0,38980.0,4237.0,23.0,447.0,625.0,738.0,343.0,29019.0,San Bernardino,County Supervisorial  5,County Supervisorial,2012-10-22
286793.0,93267.0,118462.0,13285.0,6.0,1146.0,2006.0,899.0,821.0,56901.0,San Bernardino,US Congressional  8,US Congressional,2012-10-22
