Total_Registered,Democratic,Republican,American_Independent,Green,Libertarian,Natural_Law,Miscellaneous,Declined_to_State,county,district,district_type,date
1302991.0,414010.0,635425.0,24603.0,6938.0,9360.0,2800.0,10634.0,199221.0,Orange,State Board of Equalization 3,State Board of Equalization,2003-02-10
22095.0,6008.0,10871.0,544.0,123.0,174.0,27.0,133.0,4215.0,Orange,Aliso Viejo,City,2003-02-10
111553.0,41324.0,49396.0,2238.0,434.0,698.0,213.0,1034.0,16216.0,Orange,Anaheim,City,2003-02-10
19675.0,5649.0,10723.0,368.0,78.0,107.0,34.0,156.0,2560.0,Orange,Brea,City,2003-02-10
29184.0,11880.0,11576.0,655.0,111.0,192.0,53.0,313.0,4404.0,Orange,Buena Park,City,2003-02-10
47323.0,14049.0,22451.0,1111.0,510.0,651.0,135.0,435.0,7981.0,Orange,Costa Mesa,City,2003-02-10
23974.0,8396.0,10905.0,408.0,104.0,173.0,45.0,228.0,3715.0,Orange,Cypress,City,2003-02-10
21083.0,5506.0,11284.0,462.0,137.0,171.0,46.0,203.0,3274.0,Orange,Dana Point,City,2003-02-10
30782.0,9289.0,15677.0,525.0,125.0,196.0,79.0,254.0,4637.0,Orange,Fountain Valley,City,2003-02-10
56542.0,18220.0,27690.0,1030.0,387.0,464.0,154.0,615.0,7982.0,Orange,Fullerton,City,2003-02-10
63463.0,25086.0,25392.0,1200.0,233.0,412.0,161.0,632.0,10347.0,Orange,Garden Grove,City,2003-02-10
109820.0,31406.0,55296.0,2303.0,844.0,1033.0,396.0,1017.0,17525.0,Orange,Huntington Beach,City,2003-02-10
76605.0,22288.0,35969.0,1244.0,620.0,540.0,208.0,409.0,15327.0,Orange,Irvine,City,2003-02-10
23109.0,8528.0,10519.0,475.0,103.0,126.0,50.0,215.0,3093.0,Orange,La Habra,City,2003-02-10
7436.0,2745.0,3270.0,110.0,20.0,24.0,10.0,62.0,1195.0,Orange,La Palma,City,2003-02-10
16661.0,6051.0,6868.0,336.0,219.0,170.0,28.0,150.0,2839.0,Orange,Laguna Beach,City,2003-02-10
16515.0,4318.0,8781.0,318.0,64.0,126.0,25.0,101.0,2782.0,Orange,Laguna Hills,City,2003-02-10
36323.0,9104.0,19818.0,684.0,168.0,225.0,70.0,248.0,6006.0,Orange,Laguna Niguel,City,2003-02-10
15792.0,6711.0,6917.0,197.0,31.0,31.0,5.0,66.0,1834.0,Orange,Laguna Woods,City,2003-02-10
39247.0,10353.0,21007.0,822.0,155.0,312.0,60.0,283.0,6255.0,Orange,Lake Forest,City,2003-02-10
5685.0,2061.0,2629.0,95.0,33.0,37.0,8.0,54.0,768.0,Orange,Los Alamitos,City,2003-02-10
54769.0,14133.0,30346.0,1027.0,206.0,326.0,85.0,382.0,8264.0,Orange,Mission Viejo,City,2003-02-10
51950.0,10292.0,33007.0,851.0,290.0,352.0,79.0,258.0,6821.0,Orange,Newport Beach,City,2003-02-10
55409.0,16570.0,29074.0,1042.0,285.0,417.0,70.0,426.0,7525.0,Orange,Orange,City,2003-02-10
22961.0,7003.0,11923.0,410.0,108.0,129.0,58.0,207.0,3123.0,Orange,Placentia,City,2003-02-10
24351.0,5809.0,13638.0,528.0,87.0,157.0,45.0,124.0,3963.0,Orange,Rancho Santa Margarita,City,2003-02-10
30896.0,7276.0,17393.0,659.0,213.0,270.0,79.0,313.0,4693.0,Orange,San Clemente,City,2003-02-10
16691.0,4205.0,9353.0,346.0,89.0,129.0,30.0,164.0,2375.0,Orange,San Juan Capistrano,City,2003-02-10
81906.0,42682.0,24947.0,1259.0,352.0,478.0,202.0,599.0,11387.0,Orange,Santa Ana,City,2003-02-10
17746.0,6675.0,8399.0,224.0,100.0,101.0,22.0,104.0,2121.0,Orange,Seal Beach,City,2003-02-10
11294.0,4842.0,4051.0,263.0,36.0,90.0,26.0,133.0,1853.0,Orange,Stanton,City,2003-02-10
27078.0,8143.0,13177.0,518.0,149.0,232.0,52.0,229.0,4578.0,Orange,Tustin,City,2003-02-10
4010.0,703.0,2808.0,46.0,8.0,16.0,3.0,15.0,411.0,Orange,Villa Park,City,2003-02-10
38132.0,13383.0,15996.0,802.0,132.0,233.0,117.0,376.0,7093.0,Orange,Westminster,City,2003-02-10
34867.0,8064.0,21276.0,583.0,117.0,159.0,38.0,256.0,4374.0,Orange,Yorba Linda,City,2003-02-10
58064.0,15258.0,32998.0,920.0,267.0,409.0,87.0,440.0,7685.0,Orange,Unincorporated Area,City,2003-02-10
30964.0,10084.0,15952.0,562.0,169.0,138.0,9.0,125.0,3925.0,Placer,County Supervisorial 1,County Supervisorial,2003-02-10
34363.0,9823.0,19045.0,632.0,174.0,172.0,11.0,117.0,4389.0,Placer,County Supervisorial 2,County Supervisorial,2003-02-10
28347.0,8952.0,14187.0,503.0,249.0,205.0,12.0,229.0,4010.0,Placer,County Supervisorial 3,County Supervisorial,2003-02-10
30915.0,8516.0,17570.0,485.0,172.0,160.0,7.0,110.0,3895.0,Placer,County Supervisorial 4,County Supervisorial,2003-02-10
27669.0,8726.0,12387.0,628.0,407.0,280.0,38.0,266.0,4937.0,Placer,County Supervisorial 5,County Supervisorial,2003-02-10
152258.0,46101.0,79141.0,2810.0,1171.0,955.0,77.0,847.0,21156.0,Placer,US Congressional 4,US Congressional,2003-02-10
97569.0,30177.0,49420.0,1807.0,864.0,630.0,58.0,577.0,14036.0,Placer,State Senate 1,State Senate,2003-02-10
54689.0,15924.0,29721.0,1003.0,307.0,325.0,19.0,270.0,7120.0,Placer,State Senate 4,State Senate,2003-02-10
15806.0,4758.0,7766.0,306.0,183.0,133.0,12.0,170.0,2478.0,Placer,State Assembly 3,State Assembly,2003-02-10
124147.0,38387.0,63869.0,2332.0,914.0,750.0,60.0,633.0,17202.0,Placer,State Assembly 4,State Assembly,2003-02-10
12305.0,2956.0,7506.0,172.0,74.0,72.0,5.0,44.0,1476.0,Placer,State Assembly 5,State Assembly,2003-02-10
152258.0,46101.0,79141.0,2810.0,1171.0,955.0,77.0,847.0,21156.0,Placer,State Board of Equalization 2,State Board of Equalization,2003-02-10
7526.0,2434.0,3575.0,128.0,87.0,62.0,4.0,61.0,1175.0,Placer,Auburn,City,2003-02-10
873.0,273.0,393.0,23.0,11.0,10.0,1.0,12.0,150.0,Placer,Colfax,City,2003-02-10
9784.0,3066.0,5212.0,199.0,30.0,38.0,4.0,27.0,1208.0,Placer,Lincoln,City,2003-02-10
3691.0,1112.0,1934.0,75.0,20.0,27.0,1.0,24.0,498.0,Placer,Loomis,City,2003-02-10
23480.0,6424.0,13191.0,415.0,130.0,117.0,9.0,89.0,3105.0,Placer,Rocklin,City,2003-02-10
46936.0,14758.0,24658.0,821.0,253.0,216.0,10.0,175.0,6045.0,Placer,Roseville,City,2003-02-10
59968.0,18034.0,30178.0,1149.0,640.0,485.0,48.0,459.0,8975.0,Placer,Unincorporated Area,City,2003-02-10
2229.0,853.0,866.0,76.0,9.0,9.0,1.0,19.0,396.0,Plumas,County Supervisorial 1,County Supervisorial,2003-02-10
2515.0,948.0,989.0,86.0,31.0,20.0,5.0,18.0,418.0,Plumas,County Supervisorial 2,County Supervisorial,2003-02-10
2417.0,774.0,1265.0,68.0,10.0,11.0,0.0,21.0,268.0,Plumas,County Supervisorial 3,County Supervisorial,2003-02-10
2539.0,952.0,1026.0,91.0,28.0,17.0,7.0,19.0,399.0,Plumas,County Supervisorial 4,County Supervisorial,2003-02-10
3029.0,1034.0,1428.0,76.0,28.0,14.0,1.0,19.0,429.0,Plumas,County Supervisorial 5,County Supervisorial,2003-02-10
12729.0,4561.0,5574.0,397.0,106.0,71.0,14.0,96.0,1910.0,Plumas,US Congressional 4,US Congressional,2003-02-10
12729.0,4561.0,5574.0,397.0,106.0,71.0,14.0,96.0,1910.0,Plumas,State Senate 1,State Senate,2003-02-10
12729.0,4561.0,5574.0,397.0,106.0,71.0,14.0,96.0,1910.0,Plumas,State Assembly 3,State Assembly,2003-02-10
12729.0,4561.0,5574.0,397.0,106.0,71.0,14.0,96.0,1910.0,Plumas,State Board of Equalization 2,State Board of Equalization,2003-02-10
1070.0,475.0,328.0,36.0,4.0,4.0,0.0,13.0,210.0,Plumas,Portola,City,2003-02-10
11659.0,4086.0,5246.0,361.0,102.0,67.0,14.0,83.0,1700.0,Plumas,Unincorporated Area,City,2003-02-10
130501.0,46160.0,61560.0,2682.0,647.0,846.0,307.0,2225.0,16074.0,Riverside,County Supervisorial 1,County Supervisorial,2003-02-10
122011.0,43007.0,58376.0,2703.0,562.0,812.0,254.0,1231.0,15066.0,Riverside,County Supervisorial 2,County Supervisorial,2003-02-10
158235.0,46677.0,85806.0,3630.0,620.0,755.0,162.0,1467.0,19118.0,Riverside,County Supervisorial 3,County Supervisorial,2003-02-10
124856.0,47654.0,59357.0,2149.0,351.0,416.0,117.0,1085.0,13727.0,Riverside,County Supervisorial 4,County Supervisorial,2003-02-10
117179.0,47876.0,49542.0,2788.0,405.0,740.0,278.0,1346.0,14204.0,Riverside,County Supervisorial 5,County Supervisorial,2003-02-10
51486.0,18344.0,25165.0,1275.0,181.0,223.0,79.0,493.0,5726.0,Riverside,US Congressional 41,US Congressional,2003-02-10
223801.0,80711.0,105079.0,4660.0,1087.0,1404.0,528.0,3085.0,27247.0,Riverside,US Congressional 44,US Congressional,2003-02-10
271710.0,99286.0,130592.0,5506.0,915.0,1278.0,342.0,2602.0,31189.0,Riverside,US Congressional 45,US Congressional,2003-02-10
105785.0,33033.0,53805.0,2511.0,402.0,664.0,169.0,1174.0,14027.0,Riverside,US Congressional 49,US Congressional,2003-02-10
139803.0,53952.0,61613.0,2916.0,799.0,934.0,417.0,2342.0,16830.0,Riverside,State Senate 31,State Senate,2003-02-10
87530.0,21943.0,50030.0,2014.0,299.0,487.0,78.0,867.0,11812.0,Riverside,State Senate 36,State Senate,2003-02-10
375574.0,132161.0,182949.0,8220.0,1377.0,2007.0,561.0,3701.0,44598.0,Riverside,State Senate 37,State Senate,2003-02-10
49875.0,23318.0,20049.0,802.0,110.0,141.0,62.0,444.0,4949.0,Riverside,State Senate 40,State Senate,2003-02-10
3567.0,1523.0,1485.0,82.0,13.0,24.0,11.0,34.0,395.0,Riverside,State Assembly 63,State Assembly,2003-02-10
195916.0,67539.0,95173.0,3980.0,1058.0,1251.0,404.0,2832.0,23679.0,Riverside,State Assembly 64,State Assembly,2003-02-10
138299.0,52333.0,64443.0,3292.0,463.0,692.0,231.0,1391.0,15454.0,Riverside,State Assembly 65,State Assembly,2003-02-10
140582.0,44091.0,71616.0,3226.0,501.0,858.0,259.0,1553.0,18478.0,Riverside,State Assembly 66,State Assembly,2003-02-10
70570.0,22844.0,36087.0,1500.0,236.0,389.0,91.0,621.0,8802.0,Riverside,State Assembly 71,State Assembly,2003-02-10
103848.0,43044.0,45837.0,1872.0,314.0,355.0,122.0,923.0,11381.0,Riverside,State Assembly 80,State Assembly,2003-02-10
652782.0,231374.0,314641.0,13952.0,2585.0,3569.0,1118.0,7354.0,78189.0,Riverside,State Board of Equalization 3,State Board of Equalization,2003-02-10
11690.0,4732.0,5326.0,274.0,25.0,36.0,20.0,104.0,1173.0,Riverside,Banning,City,2003-02-10
4563.0,1702.0,1944.0,172.0,22.0,36.0,5.0,55.0,627.0,Riverside,Beaumont,City,2003-02-10
4660.0,1944.0,2037.0,89.0,6.0,14.0,5.0,25.0,540.0,Riverside,Blythe,City,2003-02-10
3712.0,1208.0,1951.0,87.0,14.0,18.0,2.0,28.0,404.0,Riverside,Calimesa,City,2003-02-10
5727.0,1266.0,3630.0,123.0,13.0,32.0,3.0,53.0,607.0,Riverside,Canyon Lake,City,2003-02-10
15573.0,5977.0,7236.0,268.0,48.0,47.0,12.0,152.0,1833.0,Riverside,Cathedral City,City,2003-02-10
5303.0,3591.0,1203.0,60.0,6.0,8.0,9.0,49.0,377.0,Riverside,Coachella,City,2003-02-10
50296.0,15981.0,25976.0,980.0,177.0,259.0,70.0,408.0,6445.0,Riverside,Corona,City,2003-02-10
6098.0,1922.0,3279.0,130.0,22.0,34.0,14.0,66.0,631.0,Riverside,Desert Hot Springs,City,2003-02-10
27928.0,10243.0,13861.0,639.0,106.0,93.0,27.0,255.0,2704.0,Riverside,Hemet,City,2003-02-10
2674.0,450.0,1925.0,33.0,4.0,9.0,0.0,11.0,242.0,Riverside,Indian Wells,City,2003-02-10
14632.0,7449.0,5593.0,191.0,28.0,35.0,15.0,122.0,1199.0,Riverside,Indio,City,2003-02-10
12808.0,3798.0,7065.0,254.0,40.0,37.0,12.0,100.0,1502.0,Riverside,La Quinta,City,2003-02-10
10692.0,3416.0,5071.0,309.0,44.0,96.0,16.0,140.0,1600.0,Riverside,Lake Elsinore,City,2003-02-10
52977.0,22473.0,21573.0,1136.0,157.0,408.0,123.0,589.0,6518.0,Riverside,Moreno Valley,City,2003-02-10
29273.0,7367.0,16981.0,645.0,71.0,136.0,31.0,267.0,3775.0,Riverside,Murrieta,City,2003-02-10
10659.0,3125.0,5812.0,340.0,30.0,71.0,13.0,107.0,1161.0,Riverside,Norco,City,2003-02-10
20542.0,5913.0,11456.0,398.0,55.0,81.0,12.0,203.0,2424.0,Riverside,Palm Desert,City,2003-02-10
24219.0,10051.0,10140.0,465.0,105.0,101.0,23.0,204.0,3130.0,Riverside,Palm Springs,City,2003-02-10
10999.0,5367.0,3430.0,313.0,49.0,76.0,53.0,183.0,1528.0,Riverside,Perris,City,2003-02-10
8205.0,2465.0,4500.0,98.0,26.0,26.0,6.0,71.0,1013.0,Riverside,Rancho Mirage,City,2003-02-10
105185.0,40113.0,46672.0,2108.0,681.0,736.0,305.0,1936.0,12634.0,Riverside,Riverside,City,2003-02-10
9650.0,3465.0,4735.0,242.0,40.0,33.0,12.0,98.0,1025.0,Riverside,San Jacinto,City,2003-02-10
30200.0,7231.0,17350.0,693.0,105.0,165.0,24.0,280.0,4352.0,Riverside,Temecula,City,2003-02-10
174517.0,60125.0,85895.0,3905.0,711.0,982.0,306.0,1848.0,20745.0,Riverside,Unincorporated Area,City,2003-02-10
104372.0,54350.0,25564.0,2614.0,1838.0,708.0,237.0,2377.0,16684.0,Sacramento,County Supervisorial 1,County Supervisorial,2003-02-10
98433.0,56277.0,23669.0,1931.0,649.0,370.0,152.0,2007.0,13378.0,Sacramento,County Supervisorial 2,County Supervisorial,2003-02-10
128488.0,55074.0,50144.0,2538.0,1478.0,651.0,98.0,1349.0,17156.0,Sacramento,County Supervisorial 3,County Supervisorial,2003-02-10
126802.0,43653.0,60440.0,2566.0,876.0,700.0,83.0,918.0,17566.0,Sacramento,County Supervisorial 4,County Supervisorial,2003-02-10
124339.0,51457.0,50134.0,2619.0,679.0,567.0,111.0,1201.0,17571.0,Sacramento,County Supervisorial 5,County Supervisorial,2003-02-10
292265.0,110253.0,130499.0,5872.0,1978.0,1450.0,219.0,2392.0,39602.0,Sacramento,US Congressional 3,US Congressional,2003-02-10
16523.0,5488.0,8134.0,382.0,108.0,97.0,7.0,132.0,2175.0,Sacramento,US Congressional 4,US Congressional,2003-02-10
271997.0,144291.0,70742.0,5971.0,3419.0,1433.0,452.0,5315.0,40374.0,Sacramento,US Congressional 5,US Congressional,2003-02-10
1649.0,779.0,576.0,43.0,15.0,16.0,3.0,13.0,204.0,Sacramento,US Congressional 10,US Congressional,2003-02-10
196247.0,71137.0,92050.0,3679.0,1261.0,943.0,133.0,1398.0,25646.0,Sacramento,State Senate 1,State Senate,2003-02-10
16632.0,7431.0,6203.0,292.0,80.0,64.0,10.0,120.0,2432.0,Sacramento,State Senate 5,State Senate,2003-02-10
369555.0,182243.0,111698.0,8297.0,4179.0,1989.0,538.0,6334.0,54277.0,Sacramento,State Senate 6,State Senate,2003-02-10
37707.0,15274.0,14721.0,949.0,213.0,210.0,47.0,446.0,5847.0,Sacramento,State Assembly 4,State Assembly,2003-02-10
207305.0,79278.0,89789.0,4357.0,1787.0,1149.0,164.0,1994.0,28787.0,Sacramento,State Assembly 5,State Assembly,2003-02-10
176047.0,99704.0,39560.0,3661.0,2556.0,915.0,331.0,3891.0,25429.0,Sacramento,State Assembly 9,State Assembly,2003-02-10
124439.0,52413.0,49128.0,2458.0,810.0,562.0,104.0,1254.0,17710.0,Sacramento,State Assembly 10,State Assembly,2003-02-10
36936.0,14142.0,16753.0,843.0,154.0,160.0,35.0,267.0,4582.0,Sacramento,State Assembly 15,State Assembly,2003-02-10
582434.0,260811.0,209951.0,12268.0,5520.0,2996.0,681.0,7852.0,82355.0,Sacramento,State Board of Equalization 2,State Board of Equalization,2003-02-10
40661.0,15104.0,18036.0,957.0,345.0,240.0,37.0,392.0,5550.0,Sacramento,Citrus Heights,City,2003-02-10
40771.0,16546.0,17192.0,805.0,196.0,134.0,30.0,344.0,5524.0,Sacramento,Elk Grove,City,2003-02-10
27775.0,8325.0,14502.0,477.0,140.0,146.0,10.0,113.0,4062.0,Sacramento,Folsom,City,2003-02-10
8531.0,3399.0,3585.0,235.0,31.0,42.0,14.0,67.0,1158.0,Sacramento,Galt,City,2003-02-10
447.0,269.0,96.0,16.0,2.0,3.0,1.0,3.0,57.0,Sacramento,Isleton,City,2003-02-10
181933.0,100077.0,43841.0,3697.0,2694.0,965.0,319.0,3625.0,26715.0,Sacramento,Sacramento,City,2003-02-10
282316.0,117091.0,112699.0,6081.0,2112.0,1466.0,270.0,3308.0,39289.0,Sacramento,Unincorporated Area,City,2003-02-10
4918.0,1969.0,1971.0,132.0,30.0,33.0,6.0,49.0,728.0,San Benito,County Supervisorial 1,County Supervisorial,2003-02-10
5356.0,2454.0,1875.0,118.0,52.0,39.0,2.0,35.0,781.0,San Benito,County Supervisorial 2,County Supervisorial,2003-02-10
3895.0,2090.0,1119.0,79.0,21.0,19.0,3.0,35.0,529.0,San Benito,County Supervisorial 3,County Supervisorial,2003-02-10
6039.0,2139.0,2874.0,136.0,23.0,45.0,4.0,40.0,778.0,San Benito,County Supervisorial 4,County Supervisorial,2003-02-10
4232.0,2636.0,770.0,105.0,18.0,24.0,0.0,54.0,625.0,San Benito,County Supervisorial 5,County Supervisorial,2003-02-10
24440.0,11288.0,8609.0,570.0,144.0,160.0,15.0,213.0,3441.0,San Benito,US Congressional 17,US Congressional,2003-02-10
24440.0,11288.0,8609.0,570.0,144.0,160.0,15.0,213.0,3441.0,San Benito,State Senate 12,State Senate,2003-02-10
24440.0,11288.0,8609.0,570.0,144.0,160.0,15.0,213.0,3441.0,San Benito,State Assembly 28,State Assembly,2003-02-10
24440.0,11288.0,8609.0,570.0,144.0,160.0,15.0,213.0,3441.0,San Benito,State Board of Equalization 1,State Board of Equalization,2003-02-10
13892.0,7159.0,4037.0,330.0,69.0,70.0,8.0,149.0,2070.0,San Benito,Hollister,City,2003-02-10
743.0,400.0,197.0,18.0,8.0,8.0,1.0,2.0,109.0,San Benito,San Juan Bautista,City,2003-02-10
9805.0,3729.0,4375.0,222.0,67.0,82.0,6.0,62.0,1262.0,San Benito,Unincorporated Area,City,2003-02-10
122790.0,42901.0,57719.0,3860.0,369.0,759.0,94.0,1549.0,15539.0,San Bernardino,County Supervisorial 1,County Supervisorial,2003-02-10
129230.0,49749.0,58025.0,2644.0,576.0,593.0,139.0,1465.0,16039.0,San Bernardino,County Supervisorial 2,County Supervisorial,2003-02-10
149824.0,53200.0,71993.0,3557.0,772.0,837.0,167.0,1832.0,17466.0,San Bernardino,County Supervisorial 3,County Supervisorial,2003-02-10
106277.0,46151.0,41942.0,2037.0,370.0,506.0,246.0,1251.0,13774.0,San Bernardino,County Supervisorial 4,County Supervisorial,2003-02-10
95864.0,54902.0,26488.0,2025.0,262.0,349.0,165.0,1535.0,10138.0,San Bernardino,County Supervisorial 5,County Supervisorial,2003-02-10
50098.0,19428.0,21204.0,1660.0,122.0,280.0,40.0,629.0,6735.0,San Bernardino,US Congressional 25,US Congressional,2003-02-10
104825.0,37641.0,49849.0,2115.0,525.0,496.0,99.0,1134.0,12966.0,San Bernardino,US Congressional 26,US Congressional,2003-02-10
221942.0,75614.0,108888.0,5738.0,1007.0,1320.0,223.0,2830.0,26322.0,San Bernardino,US Congressional 41,US Congressional,2003-02-10
51142.0,19119.0,23042.0,909.0,152.0,243.0,159.0,550.0,6968.0,San Bernardino,US Congressional 42,US Congressional,2003-02-10
175978.0,95101.0,53184.0,3701.0,543.0,705.0,290.0,2489.0,19965.0,San Bernardino,US Congressional 43,US Congressional,2003-02-10
90710.0,30689.0,44467.0,2638.0,292.0,553.0,71.0,1164.0,10836.0,San Bernardino,State Senate 17,State Senate,2003-02-10
44382.0,16304.0,18892.0,1680.0,185.0,322.0,36.0,587.0,6376.0,San Bernardino,State Senate 18,State Senate,2003-02-10
52264.0,19592.0,23484.0,939.0,157.0,251.0,164.0,571.0,7106.0,San Bernardino,State Senate 29,State Senate,2003-02-10
224458.0,77122.0,110958.0,4802.0,1096.0,1132.0,224.0,2559.0,26565.0,San Bernardino,State Senate 31,State Senate,2003-02-10
192171.0,103196.0,58366.0,4064.0,619.0,786.0,316.0,2751.0,22073.0,San Bernardino,State Senate 32,State Senate,2003-02-10
693.0,272.0,254.0,45.0,1.0,10.0,1.0,3.0,107.0,San Bernardino,State Assembly 32,State Assembly,2003-02-10
18546.0,7611.0,7081.0,764.0,37.0,126.0,13.0,223.0,2691.0,San Bernardino,State Assembly 34,State Assembly,2003-02-10
49434.0,17536.0,23139.0,1446.0,173.0,303.0,37.0,665.0,6135.0,San Bernardino,State Assembly 36,State Assembly,2003-02-10
92852.0,31444.0,45981.0,2503.0,331.0,564.0,90.0,1198.0,10741.0,San Bernardino,State Assembly 59,State Assembly,2003-02-10
27694.0,9305.0,13115.0,479.0,68.0,146.0,94.0,298.0,4189.0,San Bernardino,State Assembly 60,State Assembly,2003-02-10
78639.0,36862.0,28854.0,1560.0,302.0,360.0,152.0,955.0,9594.0,San Bernardino,State Assembly 61,State Assembly,2003-02-10
111891.0,63797.0,30738.0,2382.0,295.0,414.0,186.0,1693.0,12386.0,San Bernardino,State Assembly 62,State Assembly,2003-02-10
175264.0,65014.0,81893.0,3523.0,834.0,796.0,195.0,1953.0,21056.0,San Bernardino,State Assembly 63,State Assembly,2003-02-10
48972.0,15062.0,25112.0,1421.0,308.0,325.0,43.0,644.0,6057.0,San Bernardino,State Assembly 65,State Assembly,2003-02-10
232045.0,115337.0,78950.0,4724.0,718.0,971.0,457.0,3086.0,27802.0,San Bernardino,State Board of Equalization 2,State Board of Equalization,2003-02-10
371940.0,131566.0,177217.0,9399.0,1631.0,2073.0,354.0,4546.0,45154.0,San Bernardino,State Board of Equalization 3,State Board of Equalization,2003-02-10
4339.0,1834.0,1555.0,155.0,7.0,25.0,4.0,64.0,695.0,San Bernardino,Adelanto,City,2003-02-10
24140.0,7486.0,12763.0,639.0,59.0,125.0,17.0,286.0,2765.0,San Bernardino,Apple Valley,City,2003-02-10
7007.0,3231.0,2344.0,299.0,9.0,21.0,3.0,68.0,1032.0,San Bernardino,Barstow,City,2003-02-10
3072.0,769.0,1755.0,78.0,19.0,29.0,6.0,34.0,382.0,San Bernardino,Big Bear Lake,City,2003-02-10
21836.0,9209.0,9144.0,405.0,78.0,88.0,56.0,241.0,2615.0,San Bernardino,Chino,City,2003-02-10
27694.0,9305.0,13115.0,479.0,68.0,146.0,94.0,298.0,4189.0,San Bernardino,Chino Hills,City,2003-02-10
13738.0,7972.0,3684.0,274.0,40.0,44.0,21.0,151.0,1552.0,San Bernardino,Colton,City,2003-02-10
37312.0,18964.0,12068.0,757.0,115.0,155.0,51.0,519.0,4683.0,San Bernardino,Fontana,City,2003-02-10
5176.0,1991.0,2413.0,121.0,15.0,30.0,6.0,54.0,546.0,San Bernardino,Grand Terrace,City,2003-02-10
23314.0,8221.0,11021.0,743.0,63.0,148.0,20.0,281.0,2817.0,San Bernardino,Hesperia,City,2003-02-10
17056.0,7307.0,7151.0,370.0,44.0,72.0,20.0,201.0,1891.0,San Bernardino,Highland,City,2003-02-10
7401.0,2142.0,3715.0,129.0,43.0,30.0,8.0,106.0,1228.0,San Bernardino,Loma Linda,City,2003-02-10
9417.0,4846.0,2846.0,216.0,35.0,41.0,13.0,154.0,1266.0,San Bernardino,Montclair,City,2003-02-10
1815.0,908.0,540.0,71.0,1.0,9.0,0.0,22.0,264.0,San Bernardino,Needles,City,2003-02-10
43637.0,21232.0,15303.0,865.0,177.0,211.0,68.0,511.0,5270.0,San Bernardino,Ontario,City,2003-02-10
56781.0,19817.0,27718.0,1140.0,241.0,267.0,51.0,583.0,6964.0,San Bernardino,Rancho Cucamonga,City,2003-02-10
31617.0,10688.0,15990.0,617.0,213.0,171.0,36.0,343.0,3559.0,San Bernardino,Redlands,City,2003-02-10
26953.0,15353.0,7529.0,555.0,56.0,100.0,43.0,517.0,2800.0,San Bernardino,Rialto,City,2003-02-10
56424.0,29789.0,18209.0,1216.0,172.0,240.0,96.0,843.0,5859.0,San Bernardino,San Bernardino,City,2003-02-10
4774.0,1372.0,2374.0,150.0,25.0,35.0,3.0,64.0,751.0,San Bernardino,Twenty-nine Palms,City,2003-02-10
29787.0,10178.0,14845.0,535.0,159.0,107.0,24.0,269.0,3670.0,San Bernardino,Upland,City,2003-02-10
22918.0,9079.0,9915.0,617.0,55.0,96.0,16.0,286.0,2854.0,San Bernardino,Victorville,City,2003-02-10
19069.0,5809.0,10277.0,476.0,84.0,98.0,15.0,243.0,2067.0,San Bernardino,Yucaipa,City,2003-02-10
7656.0,2482.0,3919.0,220.0,28.0,36.0,4.0,83.0,884.0,San Bernardino,Yucca Valley,City,2003-02-10
101052.0,36919.0,45974.0,2996.0,543.0,720.0,136.0,1411.0,12353.0,San Bernardino,Unincorporated Area,City,2003-02-10
239894.0,101360.0,81604.0,5341.0,2015.0,1721.0,3081.0,2998.0,41774.0,San Diego,County Supervisorial 1,County Supervisorial,2003-02-10
301274.0,96813.0,138577.0,7628.0,1641.0,2485.0,1827.0,3696.0,48607.0,San Diego,County Supervisorial 2,County Supervisorial,2003-02-10
317229.0,98175.0,140878.0,6963.0,2528.0,2407.0,1299.0,3209.0,61770.0,San Diego,County Supervisorial 3,County Supervisorial,2003-02-10
287780.0,127202.0,86587.0,6655.0,3392.0,2609.0,3274.0,3759.0,54302.0,San Diego,County Supervisorial 4,County Supervisorial,2003-02-10
263151.0,74791.0,130187.0,6366.0,1561.0,2003.0,775.0,2707.0,44761.0,San Diego,County Supervisorial 5,County Supervisorial,2003-02-10
175662.0,50636.0,86318.0,4419.0,1015.0,1374.0,530.0,1859.0,29511.0,San Diego,US Congressional 49,US Congressional,2003-02-10
354450.0,107650.0,162712.0,7751.0,2568.0,2718.0,1370.0,3799.0,65882.0,San Diego,US Congressional 50,US Congressional,2003-02-10
210711.0,98622.0,65372.0,4077.0,851.0,1123.0,3501.0,2538.0,34627.0,San Diego,US Congressional 51,US Congressional,2003-02-10
353960.0,111464.0,163940.0,8628.0,1918.0,2740.0,1865.0,4013.0,59392.0,San Diego,US Congressional 52,US Congressional,2003-02-10
314545.0,129969.0,99491.0,8078.0,4785.0,3270.0,2990.0,4160.0,61802.0,San Diego,US Congressional 53,US Congressional,2003-02-10
375397.0,112100.0,181452.0,8994.0,1955.0,2842.0,1790.0,4104.0,62160.0,San Diego,State Senate 36,State Senate,2003-02-10
369402.0,108871.0,174706.0,8846.0,2583.0,2848.0,1300.0,4061.0,66187.0,San Diego,State Senate 38,State Senate,2003-02-10
463969.0,187073.0,157229.0,10844.0,5520.0,4343.0,4351.0,5663.0,88946.0,San Diego,State Senate 39,State Senate,2003-02-10
200560.0,90297.0,64446.0,4269.0,1079.0,1192.0,2815.0,2541.0,33921.0,San Diego,State Senate 40,State Senate,2003-02-10
