Total_Registered,Democratic,Republican,American_Independent,Green,Libertarian,Peace_and_Freedom,Other,Decline_to_State,county,district,district_type,date
8358.0,3557.0,2716.0,135.0,93.0,63.0,27.0,99.0,1668.0,Los Angeles,Malibu,City,2008-01-01
23071.0,8240.0,9639.0,389.0,107.0,128.0,35.0,201.0,4332.0,Los Angeles,Manhattan Beach,City,2008-01-01
6603.0,4202.0,752.0,103.0,28.0,36.0,88.0,45.0,1349.0,Los Angeles,Maywood,City,2008-01-01
17739.0,7105.0,6634.0,336.0,118.0,99.0,70.0,120.0,3257.0,Los Angeles,Monrovia,City,2008-01-01
24324.0,14606.0,4673.0,347.0,116.0,65.0,268.0,137.0,4112.0,Los Angeles,Montebello,City,2008-01-01
24846.0,11183.0,5512.0,317.0,96.0,68.0,192.0,151.0,7327.0,Los Angeles,Monterey Park,City,2008-01-01
37536.0,20551.0,8702.0,626.0,127.0,135.0,405.0,232.0,6758.0,Los Angeles,Norwalk,City,2008-01-01
50988.0,21340.0,18780.0,1307.0,152.0,219.0,162.0,395.0,8633.0,Los Angeles,Palmdale,City,2008-01-01
9389.0,2338.0,5323.0,118.0,36.0,44.0,9.0,75.0,1446.0,Los Angeles,Palos Verdes Estates,City,2008-01-01
15017.0,9037.0,2633.0,279.0,38.0,48.0,173.0,94.0,2715.0,Los Angeles,Paramount,City,2008-01-01
67634.0,32333.0,19382.0,1005.0,654.0,334.0,297.0,511.0,13118.0,Los Angeles,Pasadena,City,2008-01-01
26659.0,17207.0,4488.0,366.0,80.0,66.0,247.0,162.0,4043.0,Los Angeles,Pico Rivera,City,2008-01-01
44047.0,22868.0,11343.0,791.0,206.0,155.0,433.0,251.0,8000.0,Los Angeles,Pomona,City,2008-01-01
25825.0,8033.0,12360.0,359.0,96.0,130.0,42.0,199.0,4606.0,Los Angeles,Rancho Palos Verdes,City,2008-01-01
39564.0,14556.0,14205.0,756.0,292.0,284.0,94.0,398.0,8979.0,Los Angeles,Redondo Beach,City,2008-01-01
1334.0,251.0,850.0,14.0,3.0,5.0,4.0,8.0,199.0,Los Angeles,Rolling Hills,City,2008-01-01
5340.0,1464.0,2930.0,55.0,19.0,25.0,15.0,42.0,790.0,Los Angeles,Rolling Hills Estates,City,2008-01-01
17397.0,7933.0,3660.0,328.0,80.0,86.0,210.0,121.0,4979.0,Los Angeles,Rosemead,City,2008-01-01
18896.0,6283.0,8769.0,372.0,94.0,86.0,65.0,120.0,3107.0,Los Angeles,San Dimas,City,2008-01-01
7014.0,4391.0,1073.0,104.0,32.0,29.0,49.0,47.0,1289.0,Los Angeles,San Fernando,City,2008-01-01
13866.0,5764.0,3774.0,188.0,56.0,50.0,86.0,83.0,3865.0,Los Angeles,San Gabriel,City,2008-01-01
8066.0,1711.0,4025.0,72.0,17.0,33.0,9.0,58.0,2141.0,Los Angeles,San Marino,City,2008-01-01
82978.0,26988.0,37921.0,1849.0,340.0,418.0,136.0,708.0,14618.0,Los Angeles,Santa Clarita,City,2008-01-01
7997.0,4721.0,1844.0,126.0,25.0,23.0,58.0,28.0,1172.0,Los Angeles,Santa Fe Springs,City,2008-01-01
58528.0,30910.0,10643.0,983.0,865.0,384.0,209.0,659.0,13875.0,Los Angeles,Santa Monica,City,2008-01-01
7455.0,2678.0,3107.0,145.0,80.0,65.0,19.0,60.0,1301.0,Los Angeles,Sierra Madre,City,2008-01-01
4921.0,2364.0,1365.0,93.0,27.0,33.0,17.0,34.0,988.0,Los Angeles,Signal Hill,City,2008-01-01
5935.0,3510.0,957.0,97.0,18.0,12.0,47.0,26.0,1268.0,Los Angeles,South El Monte,City,2008-01-01
27676.0,17341.0,4250.0,433.0,141.0,99.0,357.0,164.0,4891.0,Los Angeles,South Gate,City,2008-01-01
14113.0,6167.0,4176.0,218.0,161.0,79.0,50.0,90.0,3172.0,Los Angeles,South Pasadena,City,2008-01-01
15515.0,5477.0,5261.0,242.0,78.0,41.0,61.0,105.0,4250.0,Los Angeles,Temple City,City,2008-01-01
72470.0,26040.0,29213.0,1255.0,362.0,382.0,253.0,525.0,14440.0,Los Angeles,Torrance,City,2008-01-01
66.0,26.0,25.0,1.0,0.0,0.0,0.0,0.0,14.0,Los Angeles,Vernon,City,2008-01-01
15379.0,5163.0,4929.0,240.0,39.0,42.0,66.0,113.0,4787.0,Los Angeles,Walnut,City,2008-01-01
44114.0,20327.0,13366.0,808.0,175.0,186.0,252.0,261.0,8739.0,Los Angeles,West Covina,City,2008-01-01
22521.0,13609.0,2572.0,391.0,253.0,130.0,56.0,223.0,5287.0,Los Angeles,West Hollywood,City,2008-01-01
5564.0,1777.0,2554.0,101.0,30.0,23.0,10.0,51.0,1018.0,Los Angeles,Westlake Village,City,2008-01-01
39248.0,16600.0,15355.0,637.0,191.0,176.0,194.0,246.0,5849.0,Los Angeles,Whittier,City,2008-01-01
408229.0,203607.0,113085.0,7177.0,1870.0,1627.0,2868.0,3120.0,74875.0,Los Angeles,Unincorporated Area,City,2008-01-01
12696.0,3788.0,6719.0,260.0,57.0,45.0,18.0,59.0,1750.0,Madera,County Supervisorial 1,County Supervisorial,2008-01-01
9364.0,3204.0,4551.0,230.0,22.0,42.0,25.0,38.0,1252.0,Madera,County Supervisorial 2,County Supervisorial,2008-01-01
9219.0,3688.0,4022.0,144.0,22.0,22.0,14.0,46.0,1261.0,Madera,County Supervisorial 3,County Supervisorial,2008-01-01
5614.0,2667.0,1818.0,116.0,15.0,14.0,20.0,31.0,933.0,Madera,County Supervisorial 4,County Supervisorial,2008-01-01
12665.0,3410.0,6825.0,351.0,105.0,88.0,17.0,70.0,1799.0,Madera,County Supervisorial 5,County Supervisorial,2008-01-01
646.0,189.0,380.0,11.0,2.0,2.0,0.0,4.0,58.0,Madera,US Congressional 18,US Congressional,2008-01-01
48912.0,16568.0,23555.0,1090.0,219.0,209.0,94.0,240.0,6937.0,Madera,US Congressional 19,US Congressional,2008-01-01
19588.0,8157.0,7969.0,357.0,52.0,55.0,52.0,96.0,2850.0,Madera,State Senate 12,State Senate,2008-01-01
29970.0,8600.0,15966.0,744.0,169.0,156.0,42.0,148.0,4145.0,Madera,State Senate 14,State Senate,2008-01-01
27464.0,8215.0,14233.0,707.0,157.0,153.0,49.0,128.0,3822.0,Madera,State Assembly 25,State Assembly,2008-01-01
22094.0,8542.0,9702.0,394.0,64.0,58.0,45.0,116.0,3173.0,Madera,State Assembly 29,State Assembly,2008-01-01
49558.0,16757.0,23935.0,1101.0,221.0,211.0,94.0,244.0,6995.0,Madera,State Board of Equalization 2,State Board of Equalization,2008-01-01
3341.0,1089.0,1642.0,89.0,9.0,19.0,10.0,11.0,472.0,Madera,Chowchilla,City,2008-01-01
13669.0,5850.0,5413.0,241.0,33.0,33.0,28.0,67.0,2004.0,Madera,Madera,City,2008-01-01
32548.0,9818.0,16880.0,771.0,179.0,159.0,56.0,166.0,4519.0,Madera,Unincorporated Area,City,2008-01-01
28950.0,15030.0,6915.0,506.0,492.0,146.0,54.0,104.0,5703.0,Marin,County Supervisorial 1,County Supervisorial,2008-01-01
31879.0,17699.0,5950.0,578.0,957.0,166.0,68.0,98.0,6363.0,Marin,County Supervisorial 2,County Supervisorial,2008-01-01
31431.0,16596.0,6368.0,494.0,581.0,173.0,60.0,94.0,7065.0,Marin,County Supervisorial 3,County Supervisorial,2008-01-01
21034.0,11555.0,3825.0,376.0,671.0,136.0,49.0,70.0,4352.0,Marin,County Supervisorial 4,County Supervisorial,2008-01-01
27719.0,13037.0,7711.0,620.0,383.0,130.0,57.0,104.0,5677.0,Marin,County Supervisorial 5,County Supervisorial,2008-01-01
141013.0,73917.0,30769.0,2574.0,3084.0,751.0,288.0,470.0,29160.0,Marin,US Congressional 6,US Congressional,2008-01-01
141013.0,73917.0,30769.0,2574.0,3084.0,751.0,288.0,470.0,29160.0,Marin,State Senate 3,State Senate,2008-01-01
141013.0,73917.0,30769.0,2574.0,3084.0,751.0,288.0,470.0,29160.0,Marin,State Assembly 6,State Assembly,2008-01-01
141013.0,73917.0,30769.0,2574.0,3084.0,751.0,288.0,470.0,29160.0,Marin,State Board of Equalization 1,State Board of Equalization,2008-01-01
1487.0,543.0,590.0,36.0,14.0,5.0,1.0,1.0,297.0,Marin,Belvedere,City,2008-01-01
5513.0,2972.0,1109.0,98.0,84.0,30.0,13.0,16.0,1191.0,Marin,Corte Madera,City,2008-01-01
4970.0,3035.0,450.0,85.0,341.0,26.0,24.0,14.0,995.0,Marin,Fairfax,City,2008-01-01
7546.0,4031.0,1665.0,118.0,123.0,37.0,11.0,20.0,1541.0,Marin,Larkspur,City,2008-01-01
8957.0,5360.0,1407.0,116.0,183.0,57.0,21.0,17.0,1796.0,Marin,Mill Valley,City,2008-01-01
26620.0,12691.0,7291.0,615.0,354.0,128.0,53.0,98.0,5390.0,Marin,Novato,City,2008-01-01
1584.0,677.0,552.0,27.0,10.0,12.0,0.0,5.0,301.0,Marin,Ross,City,2008-01-01
7827.0,4714.0,1081.0,144.0,265.0,38.0,13.0,22.0,1550.0,Marin,San Anselmo,City,2008-01-01
26849.0,14123.0,5924.0,503.0,505.0,133.0,58.0,88.0,5515.0,Marin,San Rafael,City,2008-01-01
4816.0,2401.0,914.0,78.0,113.0,26.0,5.0,16.0,1263.0,Marin,Sausalito,City,2008-01-01
5502.0,2430.0,1613.0,88.0,49.0,23.0,12.0,17.0,1270.0,Marin,Tiburon,City,2008-01-01
39342.0,20940.0,8173.0,666.0,1043.0,236.0,77.0,156.0,8051.0,Marin,Unincorporated Area,City,2008-01-01
1683.0,716.0,470.0,55.0,57.0,18.0,6.0,22.0,339.0,Mariposa,County Supervisorial 1,County Supervisorial,2008-01-01
2096.0,654.0,949.0,98.0,8.0,9.0,4.0,24.0,350.0,Mariposa,County Supervisorial 2,County Supervisorial,2008-01-01
2423.0,706.0,1231.0,79.0,26.0,8.0,4.0,24.0,345.0,Mariposa,County Supervisorial 3,County Supervisorial,2008-01-01
2386.0,728.0,1193.0,66.0,11.0,19.0,4.0,22.0,343.0,Mariposa,County Supervisorial 4,County Supervisorial,2008-01-01
2442.0,665.0,1262.0,66.0,32.0,18.0,5.0,21.0,373.0,Mariposa,County Supervisorial 5,County Supervisorial,2008-01-01
11030.0,3469.0,5105.0,364.0,134.0,72.0,23.0,113.0,1750.0,Mariposa,US Congressional 19,US Congressional,2008-01-01
11030.0,3469.0,5105.0,364.0,134.0,72.0,23.0,113.0,1750.0,Mariposa,State Senate 14,State Senate,2008-01-01
11030.0,3469.0,5105.0,364.0,134.0,72.0,23.0,113.0,1750.0,Mariposa,State Assembly 25,State Assembly,2008-01-01
11030.0,3469.0,5105.0,364.0,134.0,72.0,23.0,113.0,1750.0,Mariposa,State Board of Equalization 2,State Board of Equalization,2008-01-01
11030.0,3469.0,5105.0,364.0,134.0,72.0,23.0,113.0,1750.0,Mariposa,Unincorporated Area,City,2008-01-01
9315.0,3769.0,3150.0,254.0,297.0,59.0,34.0,44.0,1708.0,Mendocino,County Supervisorial 1,County Supervisorial,2008-01-01
7587.0,3514.0,2084.0,185.0,222.0,47.0,37.0,32.0,1466.0,Mendocino,County Supervisorial 2,County Supervisorial,2008-01-01
9883.0,4411.0,2177.0,315.0,611.0,89.0,84.0,110.0,2086.0,Mendocino,County Supervisorial 3,County Supervisorial,2008-01-01
9342.0,4757.0,1920.0,285.0,391.0,70.0,36.0,40.0,1843.0,Mendocino,County Supervisorial 4,County Supervisorial,2008-01-01
9878.0,4928.0,1952.0,212.0,617.0,102.0,52.0,46.0,1969.0,Mendocino,County Supervisorial 5,County Supervisorial,2008-01-01
46005.0,21379.0,11283.0,1251.0,2138.0,367.0,243.0,272.0,9072.0,Mendocino,US Congressional 1,US Congressional,2008-01-01
46005.0,21379.0,11283.0,1251.0,2138.0,367.0,243.0,272.0,9072.0,Mendocino,State Senate 2,State Senate,2008-01-01
46005.0,21379.0,11283.0,1251.0,2138.0,367.0,243.0,272.0,9072.0,Mendocino,State Assembly 1,State Assembly,2008-01-01
46005.0,21379.0,11283.0,1251.0,2138.0,367.0,243.0,272.0,9072.0,Mendocino,State Board of Equalization 1,State Board of Equalization,2008-01-01
3159.0,1611.0,634.0,107.0,115.0,22.0,15.0,22.0,633.0,Mendocino,Fort Bragg,City,2008-01-01
227.0,100.0,29.0,10.0,14.0,4.0,4.0,3.0,63.0,Mendocino,Point Arena,City,2008-01-01
6875.0,3214.0,1878.0,163.0,204.0,43.0,31.0,30.0,1312.0,Mendocino,Ukiah,City,2008-01-01
2286.0,1078.0,539.0,65.0,84.0,18.0,12.0,20.0,470.0,Mendocino,Willits,City,2008-01-01
33458.0,15376.0,8203.0,906.0,1721.0,280.0,181.0,197.0,6594.0,Mendocino,Unincorporated Area,City,2008-01-01
12420.0,6940.0,3747.0,205.0,32.0,27.0,33.0,26.0,1410.0,Merced,County Supervisorial 1,County Supervisorial,2008-01-01
20356.0,9076.0,8346.0,381.0,98.0,48.0,42.0,38.0,2327.0,Merced,County Supervisorial 2,County Supervisorial,2008-01-01
22212.0,8846.0,9926.0,447.0,75.0,46.0,30.0,34.0,2808.0,Merced,County Supervisorial 3,County Supervisorial,2008-01-01
16636.0,7050.0,6940.0,350.0,35.0,68.0,43.0,44.0,2106.0,Merced,County Supervisorial 4,County Supervisorial,2008-01-01
16102.0,7618.0,5953.0,352.0,31.0,44.0,38.0,24.0,2042.0,Merced,County Supervisorial 5,County Supervisorial,2008-01-01
87726.0,39530.0,34912.0,1735.0,271.0,233.0,186.0,166.0,10693.0,Merced,US Congressional 18,US Congressional,2008-01-01
87726.0,39530.0,34912.0,1735.0,271.0,233.0,186.0,166.0,10693.0,Merced,State Senate 12,State Senate,2008-01-01
87726.0,39530.0,34912.0,1735.0,271.0,233.0,186.0,166.0,10693.0,Merced,State Assembly 17,State Assembly,2008-01-01
87726.0,39530.0,34912.0,1735.0,271.0,233.0,186.0,166.0,10693.0,Merced,State Board of Equalization 2,State Board of Equalization,2008-01-01
10215.0,4087.0,4549.0,207.0,26.0,22.0,14.0,15.0,1295.0,Merced,Atwater,City,2008-01-01
1856.0,871.0,730.0,53.0,3.0,5.0,6.0,2.0,186.0,Merced,Dos Palos,City,2008-01-01
2084.0,1057.0,712.0,51.0,2.0,10.0,2.0,5.0,245.0,Merced,Gustine,City,2008-01-01
3576.0,2138.0,837.0,69.0,7.0,6.0,12.0,9.0,498.0,Merced,Livingston,City,2008-01-01
11117.0,5351.0,3880.0,249.0,23.0,30.0,26.0,18.0,1540.0,Merced,Los Banos,City,2008-01-01
27877.0,13150.0,10596.0,538.0,122.0,61.0,58.0,56.0,3296.0,Merced,Merced,City,2008-01-01
31001.0,12876.0,13608.0,568.0,88.0,99.0,68.0,61.0,3633.0,Merced,Unincorporated Area,City,2008-01-01
755.0,203.0,389.0,27.0,9.0,7.0,0.0,1.0,119.0,Modoc,County Supervisorial 1,County Supervisorial,2008-01-01
1198.0,381.0,547.0,44.0,8.0,9.0,1.0,2.0,206.0,Modoc,County Supervisorial 2,County Supervisorial,2008-01-01
1062.0,317.0,544.0,40.0,7.0,4.0,2.0,0.0,148.0,Modoc,County Supervisorial 3,County Supervisorial,2008-01-01
1202.0,369.0,568.0,37.0,0.0,4.0,2.0,1.0,221.0,Modoc,County Supervisorial 4,County Supervisorial,2008-01-01
950.0,244.0,544.0,30.0,2.0,9.0,1.0,1.0,119.0,Modoc,County Supervisorial 5,County Supervisorial,2008-01-01
5167.0,1514.0,2592.0,178.0,26.0,33.0,6.0,5.0,813.0,Modoc,US Congressional 4,US Congressional,2008-01-01
5167.0,1514.0,2592.0,178.0,26.0,33.0,6.0,5.0,813.0,Modoc,State Senate 1,State Senate,2008-01-01
5167.0,1514.0,2592.0,178.0,26.0,33.0,6.0,5.0,813.0,Modoc,State Assembly 2,State Assembly,2008-01-01
5167.0,1514.0,2592.0,178.0,26.0,33.0,6.0,5.0,813.0,Modoc,State Board of Equalization 2,State Board of Equalization,2008-01-01
1546.0,534.0,681.0,58.0,13.0,9.0,3.0,2.0,246.0,Modoc,Alturas,City,2008-01-01
3621.0,980.0,1911.0,120.0,13.0,24.0,3.0,3.0,567.0,Modoc,Unincorporated Area,City,2008-01-01
1141.0,395.0,318.0,39.0,29.0,20.0,10.0,1.0,329.0,Mono,County Supervisorial 1,County Supervisorial,2008-01-01
1550.0,506.0,632.0,53.0,16.0,12.0,3.0,0.0,328.0,Mono,County Supervisorial 2,County Supervisorial,2008-01-01
1226.0,371.0,443.0,34.0,20.0,16.0,6.0,1.0,335.0,Mono,County Supervisorial 3,County Supervisorial,2008-01-01
1333.0,378.0,640.0,36.0,16.0,7.0,1.0,1.0,254.0,Mono,County Supervisorial 4,County Supervisorial,2008-01-01
1360.0,424.0,476.0,37.0,29.0,14.0,3.0,1.0,376.0,Mono,County Supervisorial 5,County Supervisorial,2008-01-01
6610.0,2074.0,2509.0,199.0,110.0,69.0,23.0,4.0,1622.0,Mono,US Congressional 25,US Congressional,2008-01-01
6610.0,2074.0,2509.0,199.0,110.0,69.0,23.0,4.0,1622.0,Mono,State Senate 1,State Senate,2008-01-01
6610.0,2074.0,2509.0,199.0,110.0,69.0,23.0,4.0,1622.0,Mono,State Assembly 25,State Assembly,2008-01-01
6610.0,2074.0,2509.0,199.0,110.0,69.0,23.0,4.0,1622.0,Mono,State Board of Equalization 2,State Board of Equalization,2008-01-01
3364.0,1095.0,1092.0,101.0,75.0,47.0,18.0,3.0,933.0,Mono,Mammoth Lakes,City,2008-01-01
3246.0,979.0,1417.0,98.0,35.0,22.0,5.0,1.0,689.0,Mono,Unincorporated Area,City,2008-01-01
15228.0,9140.0,3155.0,237.0,62.0,37.0,60.0,49.0,2488.0,Monterey,County Supervisorial 1,County Supervisorial,2008-01-01
30101.0,15416.0,8288.0,623.0,229.0,125.0,82.0,74.0,5264.0,Monterey,County Supervisorial 2,County Supervisorial,2008-01-01
17614.0,9417.0,4835.0,320.0,59.0,62.0,82.0,50.0,2789.0,Monterey,County Supervisorial 3,County Supervisorial,2008-01-01
28780.0,13771.0,8354.0,625.0,246.0,114.0,79.0,81.0,5510.0,Monterey,County Supervisorial 4,County Supervisorial,2008-01-01
48139.0,20085.0,17279.0,973.0,596.0,237.0,71.0,115.0,8783.0,Monterey,County Supervisorial 5,County Supervisorial,2008-01-01
139862.0,67829.0,41911.0,2778.0,1192.0,575.0,374.0,369.0,24834.0,Monterey,US Congressional 17,US Congressional,2008-01-01
55830.0,30578.0,14354.0,961.0,219.0,181.0,191.0,142.0,9204.0,Monterey,State Senate 12,State Senate,2008-01-01
84032.0,37251.0,27557.0,1817.0,973.0,394.0,183.0,227.0,15630.0,Monterey,State Senate 15,State Senate,2008-01-01
78155.0,35431.0,24741.0,1652.0,915.0,367.0,166.0,207.0,14676.0,Monterey,State Assembly 27,State Assembly,2008-01-01
61707.0,32398.0,17170.0,1126.0,277.0,208.0,208.0,162.0,10158.0,Monterey,State Assembly 28,State Assembly,2008-01-01
139862.0,67829.0,41911.0,2778.0,1192.0,575.0,374.0,369.0,24834.0,Monterey,State Board of Equalization 1,State Board of Equalization,2008-01-01
2746.0,1069.0,1070.0,60.0,35.0,10.0,4.0,9.0,489.0,Monterey,Carmel-by-the-Sea,City,2008-01-01
956.0,462.0,283.0,20.0,6.0,5.0,0.0,9.0,171.0,Monterey,Del Rey Oaks,City,2008-01-01
2275.0,1320.0,469.0,41.0,4.0,9.0,8.0,16.0,408.0,Monterey,Gonzales,City,2008-01-01
2720.0,1725.0,509.0,43.0,3.0,8.0,14.0,8.0,410.0,Monterey,Greenfield,City,2008-01-01
2223.0,1178.0,658.0,40.0,4.0,9.0,15.0,4.0,315.0,Monterey,King,City,2008-01-01
7317.0,3469.0,1975.0,169.0,53.0,23.0,25.0,22.0,1581.0,Monterey,Marina,City,2008-01-01
12016.0,5744.0,3393.0,260.0,149.0,63.0,19.0,27.0,2361.0,Monterey,Monterey,City,2008-01-01
8817.0,4449.0,2244.0,186.0,140.0,37.0,16.0,29.0,1716.0,Monterey,Pacific Grove,City,2008-01-01
39596.0,21287.0,10443.0,688.0,171.0,125.0,122.0,99.0,6661.0,Monterey,Salinas,City,2008-01-01
113.0,34.0,36.0,10.0,1.0,0.0,0.0,3.0,29.0,Monterey,Sand City,City,2008-01-01
9335.0,5044.0,2024.0,189.0,83.0,39.0,34.0,26.0,1896.0,Monterey,Seaside,City,2008-01-01
3559.0,2176.0,655.0,44.0,11.0,12.0,15.0,11.0,635.0,Monterey,Soledad,City,2008-01-01
48189.0,19872.0,18152.0,1028.0,532.0,235.0,102.0,106.0,8162.0,Monterey,Unincorporated Area,City,2008-01-01
11523.0,5565.0,3379.0,279.0,174.0,67.0,25.0,78.0,1956.0,Napa,County Supervisorial 1,County Supervisorial,2008-01-01
14193.0,6549.0,4668.0,370.0,155.0,67.0,24.0,106.0,2254.0,Napa,County Supervisorial 2,County Supervisorial,2008-01-01
12822.0,5390.0,4367.0,298.0,175.0,83.0,40.0,91.0,2378.0,Napa,County Supervisorial 3,County Supervisorial,2008-01-01
12271.0,5500.0,3959.0,334.0,158.0,65.0,35.0,78.0,2142.0,Napa,County Supervisorial 4,County Supervisorial,2008-01-01
14460.0,7224.0,3657.0,331.0,187.0,81.0,31.0,111.0,2838.0,Napa,County Supervisorial 5,County Supervisorial,2008-01-01
65269.0,30228.0,20030.0,1612.0,849.0,363.0,155.0,464.0,11568.0,Napa,US Congressional 1,US Congressional,2008-01-01
65269.0,30228.0,20030.0,1612.0,849.0,363.0,155.0,464.0,11568.0,Napa,State Senate 2,State Senate,2008-01-01
65269.0,30228.0,20030.0,1612.0,849.0,363.0,155.0,464.0,11568.0,Napa,State Assembly 7,State Assembly,2008-01-01
65269.0,30228.0,20030.0,1612.0,849.0,363.0,155.0,464.0,11568.0,Napa,State Board of Equalization 1,State Board of Equalization,2008-01-01
7023.0,3624.0,1540.0,166.0,42.0,29.0,18.0,59.0,1545.0,Napa,American Canyon,City,2008-01-01
2072.0,1045.0,539.0,52.0,41.0,6.0,9.0,12.0,368.0,Napa,Calistoga,City,2008-01-01
35516.0,17042.0,10536.0,902.0,482.0,182.0,78.0,246.0,6048.0,Napa,Napa,City,2008-01-01
3065.0,1425.0,967.0,45.0,34.0,17.0,7.0,21.0,549.0,Napa,St. Helena,City,2008-01-01
2040.0,984.0,606.0,63.0,25.0,9.0,3.0,13.0,337.0,Napa,Yountville,City,2008-01-01
15553.0,6108.0,5842.0,384.0,225.0,120.0,40.0,113.0,2721.0,Napa,Unincorporated Area,City,2008-01-01
13176.0,4688.0,5233.0,312.0,425.0,106.0,27.0,48.0,2337.0,Nevada,County Supervisorial 1,County Supervisorial,2008-01-01
12693.0,3496.0,6817.0,291.0,121.0,64.0,19.0,54.0,1831.0,Nevada,County Supervisorial 2,County Supervisorial,2008-01-01
10554.0,3737.0,4285.0,297.0,194.0,75.0,27.0,51.0,1888.0,Nevada,County Supervisorial 3,County Supervisorial,2008-01-01
12423.0,3776.0,5607.0,346.0,348.0,96.0,33.0,53.0,2164.0,Nevada,County Supervisorial 4,County Supervisorial,2008-01-01
9326.0,3395.0,2806.0,319.0,214.0,107.0,18.0,21.0,2446.0,Nevada,County Supervisorial 5,County Supervisorial,2008-01-01
58172.0,19092.0,24748.0,1565.0,1302.0,448.0,124.0,227.0,10666.0,Nevada,US Congressional 4,US Congressional,2008-01-01
10422.0,3703.0,3347.0,351.0,237.0,120.0,22.0,21.0,2621.0,Nevada,State Senate 1,State Senate,2008-01-01
47750.0,15389.0,21401.0,1214.0,1065.0,328.0,102.0,206.0,8045.0,Nevada,State Senate 4,State Senate,2008-01-01
58172.0,19092.0,24748.0,1565.0,1302.0,448.0,124.0,227.0,10666.0,Nevada,State Assembly 3,State Assembly,2008-01-01
58172.0,19092.0,24748.0,1565.0,1302.0,448.0,124.0,227.0,10666.0,Nevada,State Board of Equalization 2,State Board of Equalization,2008-01-01
6030.0,2223.0,2295.0,178.0,114.0,48.0,16.0,22.0,1134.0,Nevada,Grass Valley,City,2008-01-01
1866.0,781.0,532.0,45.0,106.0,16.0,7.0,8.0,371.0,Nevada,Nevada City,City,2008-01-01
7600.0,2788.0,2219.0,267.0,166.0,87.0,11.0,13.0,2049.0,Nevada,Truckee,City,2008-01-01
42676.0,13300.0,19702.0,1075.0,916.0,297.0,90.0,184.0,7112.0,Nevada,Unincorporated Area,City,2008-01-01
211605.0,83078.0,81029.0,3676.0,821.0,1226.0,911.0,1084.0,39780.0,Orange,County Supervisorial 1,County Supervisorial,2008-01-01
365054.0,104558.0,176164.0,8042.0,2443.0,2991.0,954.0,1938.0,67964.0,Orange,County Supervisorial 2,County Supervisorial,2008-01-01
335328.0,92163.0,164282.0,6533.0,1750.0,2211.0,709.0,1353.0,66327.0,Orange,County Supervisorial 3,County Supervisorial,2008-01-01
255423.0,91053.0,107710.0,5337.0,1202.0,1611.0,993.0,1255.0,46262.0,Orange,County Supervisorial 4,County Supervisorial,2008-01-01
365174.0,94905.0,185653.0,8438.0,1923.0,2460.0,607.0,1570.0,69618.0,Orange,County Supervisorial 5,County Supervisorial,2008-01-01
328598.0,106222.0,149785.0,6833.0,1645.0,2223.0,1108.0,1638.0,59144.0,Orange,US Congressional 40,US Congressional,2008-01-01
224965.0,58795.0,118898.0,4718.0,903.0,1240.0,450.0,904.0,39057.0,Orange,US Congressional 42,US Congressional,2008-01-01
74172.0,16168.0,41031.0,1783.0,403.0,539.0,121.0,335.0,13792.0,Orange,US Congressional 44,US Congressional,2008-01-01
284818.0,82813.0,132755.0,6405.0,1954.0,2405.0,829.0,1622.0,56035.0,Orange,US Congressional 46,US Congressional,2008-01-01
203456.0,86769.0,72746.0,3564.0,802.0,1128.0,915.0,955.0,36577.0,Orange,US Congressional 47,US Congressional,2008-01-01
416575.0,114990.0,199623.0,8723.0,2432.0,2964.0,751.0,1746.0,85346.0,Orange,US Congressional 48,US Congressional,2008-01-01
129242.0,36182.0,66996.0,2609.0,518.0,694.0,323.0,562.0,21358.0,Orange,State Senate 29,State Senate,2008-01-01
518617.0,141216.0,260063.0,10900.0,2519.0,3510.0,1054.0,2132.0,97223.0,Orange,State Senate 33,State Senate,2008-01-01
293822.0,120488.0,108301.0,5587.0,1152.0,1651.0,1330.0,1520.0,53793.0,Orange,State Senate 34,State Senate,2008-01-01
535251.0,154710.0,250146.0,11475.0,3583.0,4192.0,1346.0,2651.0,107148.0,Orange,State Senate 35,State Senate,2008-01-01
55652.0,13161.0,29332.0,1455.0,367.0,452.0,121.0,335.0,10429.0,Orange,State Senate 38,State Senate,2008-01-01
35940.0,13801.0,13952.0,837.0,127.0,200.0,146.0,184.0,6693.0,Orange,State Assembly 56,State Assembly,2008-01-01
101809.0,26623.0,54814.0,1969.0,389.0,584.0,219.0,378.0,16833.0,Orange,State Assembly 60,State Assembly,2008-01-01
254589.0,79237.0,117067.0,5477.0,1527.0,1893.0,742.0,1382.0,47264.0,Orange,State Assembly 67,State Assembly,2008-01-01
209095.0,65229.0,92218.0,4631.0,1184.0,1589.0,802.0,1209.0,42233.0,Orange,State Assembly 68,State Assembly,2008-01-01
122091.0,55697.0,41093.0,1889.0,518.0,697.0,520.0,540.0,21137.0,Orange,State Assembly 69,State Assembly,2008-01-01
279335.0,79213.0,130555.0,5696.0,1643.0,1928.0,499.0,1060.0,58741.0,Orange,State Assembly 70,State Assembly,2008-01-01
168137.0,41096.0,90398.0,3487.0,712.0,1049.0,270.0,657.0,30468.0,Orange,State Assembly 71,State Assembly,2008-01-01
211205.0,67511.0,97953.0,4337.0,1108.0,1414.0,692.0,1015.0,37175.0,Orange,State Assembly 72,State Assembly,2008-01-01
150383.0,37350.0,76788.0,3703.0,931.0,1145.0,284.0,775.0,29407.0,Orange,State Assembly 73,State Assembly,2008-01-01
